ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
-1.5754,8.9974,3.9983
-1.5754,8.9974,3.9983
-2.5139,8.6,4.0749
-2.5139,8.6,4.0749
-2.3607,8.2408,4.3479
-2.3607,8.2408,4.3479
-1.2929,8.6383,4.0558
-1.2929,8.6383,4.0558
-1.2402,9.0118,3.8978
-1.2402,9.0118,3.8978
-2.0016,8.8633,4.1372
-2.0016,8.8633,4.1372
-1.9058,8.3893,4.5825
-1.9058,8.3893,4.5825
-1.5275,8.6335,4.7549
-1.5275,8.6335,4.7549
-1.2546,9.0022,4.1037
-1.2546,9.0022,4.1037
-1.6472,8.7915,3.8882
-1.6472,8.7915,3.8882
-1.5945,8.7293,4.0366
-1.5945,8.7293,4.0366
-1.0151,8.9495,4.0749
-1.0151,8.9495,4.0749
-1.2594,9.2751,4.7262
-1.2594,9.2751,4.7262
-1.5706,9.0549,4.5346
-1.5706,9.0549,4.5346
-1.8531,8.6814,4.4819
-1.8531,8.6814,4.4819
-2.1931,8.6095,4.1468
-2.1931,8.6095,4.1468
-2.3894,8.667,4.0366
-2.3894,8.667,4.0366
-2.7869,8.6383,4.1515
-2.7869,8.6383,4.1515
-2.6049,8.7005,3.9552
-2.6049,8.7005,3.9552
-2.6288,8.4707,4.0127
-2.6288,8.4707,4.0127
-3.0742,8.351,3.9552
-3.0742,8.351,3.9552
-3.3375,8.169,3.644
-3.3375,8.169,3.644
-3.1603,7.8482,3.893
-3.1603,7.8482,3.893
-3.5434,7.8386,4.2329
-3.5434,7.8386,4.2329
-4.0893,7.8003,4.0797
-4.3479,7.7907,3.9983
-4.3479,7.7907,3.9983
-4.4676,7.8338,3.7062
-4.4676,7.8338,3.7062
-4.0366,7.6662,3.3758
-4.0366,7.6662,3.3758
-3.869,7.9009,2.9497
-3.869,7.9009,2.9497
-3.2753,8.0014,2.9449
-3.2753,8.0014,2.9449
-2.4469,8.2744,3.3375
-2.4469,8.2744,3.3375
-2.0207,8.5808,3.711
-2.0207,8.5808,3.711
-2.1213,8.7532,3.553
-2.1213,8.7532,3.553
-1.5083,9.0644,3.5434
-1.5083,9.0644,3.5434
-1.0582,9.4763,3.5386
-1.0582,9.4763,3.5386
-0.7039,9.6007,3.6296
-0.7039,9.6007,3.6296
-1.0918,9.7013,3.7637
-1.0918,9.7013,3.7637
-1.968,9.2512,4.2377
-1.968,9.2512,4.2377
-2.624,8.9016,4.5346
-2.624,8.9016,4.5346
-2.4325,8.7197,4.4389
-2.4325,8.7197,4.4389
-2.6288,8.667,4.3766
-2.6288,8.667,4.3766
-2.3559,8.6383,4.2329
-2.3559,8.6383,4.2329
-2.375,8.7915,4.2186
-2.375,8.7915,4.2186
-2.1117,8.576,4.0845
-2.1117,8.576,4.0845
-2.2266,8.7197,4.0654
-2.2266,8.7197,4.0654
-2.2266,8.7197,4.0654
-2.4134,8.5329,4.1659
-2.4134,8.5329,4.1659
-2.2314,8.5569,4.1515
-2.2314,8.5569,4.1515
-2.0494,8.758,4.0127
-2.3607,8.6526,4.0366
-2.3607,8.6526,4.0366
-1.901,8.7293,4.027
-1.901,8.7293,4.027
-1.9249,8.8155,4.0414
-1.9249,8.8155,4.0414
-2.3415,8.4228,4.1372
-2.3415,8.4228,4.1372
-2.1308,8.5904,4.1132
-2.1308,8.5904,4.1132
-2.1021,8.7532,4.0989
-2.1021,8.7532,4.0989
-2.1165,8.5186,3.9313
-2.1165,8.5186,3.9313
-2.0399,8.6574,3.7589
-2.0399,8.6574,3.7589
-2.399,8.6048,3.9121
-2.399,8.6048,3.9121
-2.1596,8.6239,3.8834
-2.1596,8.6239,3.8834
-1.992,8.849,3.9121
-1.992,8.849,3.9121
-2.2122,8.3414,3.9983
-2.2122,8.3414,3.9983
-1.8675,8.7532,3.9456
-1.8675,8.7532,3.9456
-2.332,8.7436,4.0366
-2.4181,8.4611,4.118
-2.4181,8.4611,4.118
-2.217,8.6335,4.0414
-2.217,8.6335,4.0414
-2.0303,8.8011,3.9792
-2.0303,8.8011,3.9792
-1.8004,8.758,4.0414
-1.8004,8.758,4.0414
-1.9824,8.734,4.0079
-1.9824,8.734,4.0079
-2.557,8.4132,4.209
-2.557,8.4132,4.209
-1.992,8.7053,4.0893
-1.992,8.7053,4.0893
-1.81,8.916,4.2473
-1.81,8.916,4.2473
-2.0399,8.4228,4.3574
-1.992,8.7532,4.1611
-1.992,8.7532,4.1611
-1.6376,8.7963,3.9935
-1.6376,8.7963,3.9935
-2.1691,8.5234,4.0941
-2.1691,8.5234,4.0941
-2.1691,8.5234,4.0941
-2.1404,8.6431,3.9648
-2.1404,8.6431,3.9648
-2.3846,8.6766,4.142
-2.3846,8.6766,4.142
-1.8244,8.6383,4.1899
-1.8244,8.6383,4.1899
-1.8483,8.8107,4.276
-1.8483,8.8107,4.276
-2.6288,8.3606,4.525
-2.6288,8.3606,4.525
-2.1548,8.6287,4.2713
-2.1548,8.6287,4.2713
-1.9824,8.8585,4.2473
-1.9824,8.8585,4.2473
-1.9106,8.5904,4.4293
-1.9106,8.5904,4.4293
-2.1213,8.6431,4.1324
-2.1213,8.6431,4.1324
-2.8683,8.4372,4.1372
-2.8683,8.4372,4.1372
-1.8914,8.6622,4.0893
-1.8914,8.6622,4.0893
-1.585,8.9064,4.1515
-1.585,8.9064,4.1515
-2.1787,8.4467,4.2713
-2.1787,8.4467,4.2713
-1.6233,8.2552,3.7014
-2.2601,9.0692,3.8642
-2.2601,9.0692,3.8642
-2.0111,8.734,4.458
-2.0111,8.734,4.458
-1.8531,8.667,3.9504
-1.8531,8.667,3.9504
-2.4565,8.4707,3.2609
-2.4565,8.4707,3.2609
-1.7286,8.5234,2.3415
-1.7286,8.5234,2.3415
-2.1356,8.7053,3.2274
-2.1356,8.7053,3.2274
-1.8771,8.8729,3.4524
-1.8771,8.8729,3.4524
-1.6855,8.9304,3.5338
-1.6855,8.9304,3.5338
-1.968,8.7771,3.4668
-1.968,8.7771,3.4668
-1.9585,9.0118,3.8642
-1.9585,9.0118,3.8642
-2.2362,8.4755,3.869
-2.2362,8.4755,3.869
-1.8387,8.6048,4.367
-1.8387,8.6048,4.367
-1.6472,8.8585,4.1037
-1.6472,8.8585,4.1037
-2.2075,8.6957,3.5626
-2.2075,8.6957,3.5626
-1.652,8.9735,2.8443
-1.652,8.9735,2.8443
-1.8914,8.8059,3.055
-1.8914,8.8059,3.055
-1.8914,8.8059,3.055
-1.9489,8.9064,3.4046
-1.9824,8.9208,3.7062
-1.9824,8.9208,3.7062
-2.3415,8.5617,3.6488
-2.3415,8.5617,3.6488
-2.15,8.8202,3.8068
-2.15,8.8202,3.8068
-2.0638,8.9208,3.8259
-2.0638,8.9208,3.8259
-2.1835,8.6383,3.9744
-2.1835,8.6383,3.9744
-1.7238,8.8921,4.0941
-1.7238,8.8921,4.0941
-2.241,8.7676,4.3
-2.241,8.7676,4.3
-2.2841,9.1459,4.3527
-2.2841,9.1459,4.3527
-2.1261,9.0549,4.3862
-2.1261,9.0549,4.3862
-2.3272,8.7053,4.5729
-2.3272,8.7053,4.5729
-1.9297,9.0357,4.3335
-1.9297,9.0357,4.3335
-2.1021,8.849,4.2329
-2.1021,8.849,4.2329
-1.7957,8.825,3.8786
-1.7957,8.825,3.8786
-1.9489,8.8155,3.7493
-1.9489,8.8155,3.7493
-1.9776,8.6191,3.62
-1.9776,8.6191,3.62
-2.0973,8.7963,3.5243
-2.0973,8.7963,3.5243
-2.4134,8.8011,3.5003
-2.4134,8.8011,3.5003
-2.0686,8.9447,3.5721
-2.0686,8.9447,3.5721
-2.1261,8.8538,3.5003
-2.1261,8.8538,3.5003
-2.3798,8.7149,3.4141
-2.3798,8.7149,3.4141
-2.2027,8.983,3.146
-2.375,8.8538,3.146
-2.375,8.8538,3.146
-2.5953,8.8346,3.3375
-2.5953,8.8346,3.3375
-2.5043,8.8825,3.4141
-2.5043,8.8825,3.4141
-2.5283,8.6287,3.735
-2.5283,8.6287,3.735
-2.2601,8.8011,3.8547
-2.2601,8.8011,3.8547
-2.2314,8.8202,3.8978
-2.2314,8.8202,3.8978
-2.3415,8.7436,3.6775
-2.3415,8.7436,3.6775
-2.2889,8.9495,3.6152
-2.2027,9.1075,3.3998
-2.2027,9.1075,3.3998
-2.0255,8.825,3.5099
-2.0255,8.825,3.5099
-2.3032,8.6479,3.7589
-2.3032,8.6479,3.7589
-2.1835,8.9208,3.8403
-2.1835,8.9208,3.8403
-2.2889,8.9016,3.7589
-2.2889,8.9016,3.7589
-2.1644,8.916,3.5817
-2.1644,8.916,3.5817
-2.3032,9.1746,3.5721
-2.3032,9.1746,3.5721
-2.3894,8.8633,3.8882
-2.3894,8.8633,3.8882
-2.2793,8.8107,3.7924
-2.2793,8.8107,3.7924
-2.15,8.9974,3.5626
-2.15,8.9974,3.5626
-2.2649,8.7963,3.5626
-2.2649,8.7963,3.5626
-2.4804,8.7005,3.5817
-2.4804,8.7005,3.5817
-2.4325,8.8921,3.6775
-2.4325,8.8921,3.6775
-2.3224,8.8538,3.5338
-2.3703,8.7867,3.4237
-2.3703,8.7867,3.4237
-2.7102,8.8825,3.4285
-2.7102,8.8825,3.4285
-2.4325,8.9256,3.3519
-2.4325,8.9256,3.3519
-2.5043,8.8011,3.3327
-2.5043,8.8011,3.3327
-2.4948,8.8681,3.3423
-2.4948,8.8681,3.3423
-2.0494,8.8059,3.5338
-2.0494,8.8059,3.5338
-2.0973,8.7867,3.3998
-2.0973,8.7867,3.3998
-2.0255,8.9208,3.0215
-2.0255,8.9208,3.0215
-2.4038,8.6479,3.3279
-2.4038,8.6479,3.3279
-2.4181,8.7484,3.5003
-2.4181,8.7484,3.5003
-2.3894,8.9016,3.3279
-2.3894,8.9016,3.3279
-2.715,8.6862,3.3806
-2.715,8.6862,3.3806
-2.4181,9.0644,3.644
-2.4181,9.0644,3.644
-2.2601,8.8298,3.6727
-2.2601,8.8298,3.6727
-2.9353,9.0549,2.6384
-2.9353,9.0549,2.6384
-2.6863,9.0022,3.1651
-2.6863,9.0022,3.1651
-2.6719,8.9926,4.5107
-2.6719,8.9926,4.5107
-2.4948,9.0549,4.5729
-2.4948,9.0549,4.5729
-1.5083,8.9064,4.4149
-1.5083,8.9064,4.4149
-1.9824,8.758,2.2553
-1.9824,8.758,2.2553
-1.9824,8.758,2.2553
-2.083,8.9256,1.7957
-2.083,8.9256,1.7957
-2.3272,8.9687,2.9784
-2.3272,8.9687,2.9784
-1.8914,9.0692,3.9169
-1.8914,9.0692,3.9169
-2.1548,9.0501,4.1276
-2.2075,9.0549,4.0318
-2.2075,9.0549,4.0318
-2.1069,8.9016,3.6248
-2.1069,8.9016,3.6248
-1.585,8.8681,2.9113
-1.585,8.8681,2.9113
-1.8627,8.8202,2.964
-1.8627,8.8202,2.964
-1.7669,8.9352,3.2034
-1.7669,8.9352,3.2034
-1.8531,9.0692,3.4907
-2.1787,9.0788,3.3184
-2.1787,9.0788,3.3184
-1.81,9.0022,3.3088
-1.81,9.0022,3.3088
-1.9297,8.8969,3.4333
-1.9297,8.8969,3.4333
-1.8244,9.2608,3.7589
-1.8244,9.2608,3.7589
-2.3703,8.8633,4.0558
-2.3703,8.8633,4.0558
-1.8579,9.0261,4.0654
-1.8579,9.0261,4.0654
-1.8004,9.2368,4.0318
-1.8004,9.2368,4.0318
-1.8435,8.9926,4.2329
-1.719,9.0453,4.1132
-1.719,9.0453,4.1132
-1.0678,9.1315,3.8259
-1.0678,9.1315,3.8259
-0.9816,8.9974,3.8642
-0.9816,8.9974,3.8642
-0.2729,9.3039,3.7062
-0.2729,9.3039,3.7062
0.1149,9.414,3.5578
0.1149,9.414,3.5578
-0.9529,8.8298,3.4716
-0.9529,8.8298,3.4716
-1.3982,8.9016,3.8403
-1.3982,8.9016,3.8403
-1.8962,8.6383,4.0366
-1.8962,8.6383,4.0366
-2.5953,8.5281,4.1803
-2.5953,8.5281,4.1803
-3.3615,8.2839,4.4149
-3.3615,8.2839,4.4149
-3.5865,8.2935,4.616
-3.711,7.9871,5.0326
-3.711,7.9871,5.0326
-3.711,7.9871,5.0326
-4.7692,7.7045,4.1372
-4.7692,7.7045,4.1372
-4.6735,7.3454,3.2609
-4.6735,7.3454,3.2609
-4.3718,7.264,2.897
-4.3718,7.264,2.897
-3.8882,7.7716,3.4572
-3.8882,7.7716,3.4572
-3.9025,7.6614,2.6288
-3.9025,7.6614,2.6288
-3.2705,7.8099,2.8299
-3.2705,7.8099,2.8299
-3.2178,7.8961,3.4093
-3.2178,7.8961,3.4093
-3.1699,8.0924,3.984
-3.1699,8.0924,3.984
-2.1308,8.1738,4.4053
-2.1308,8.1738,4.4053
-1.9297,8.5377,4.6974
-1.5467,8.691,4.8363
-1.5467,8.691,4.8363
-0.929,8.9974,4.5873
-0.929,8.9974,4.5873
-1.1349,9.1937,4.2904
-1.7621,9.0214,4.2569
-1.7621,9.0214,4.2569
-2.9688,8.4707,3.7014
-2.9688,8.4707,3.7014
-3.122,8.5281,3.6344
-3.122,8.5281,3.6344
3.4572,8.2839,6.3925
3.4572,8.2839,6.3925
0.9864,10.386,2.6671
0.9864,10.386,2.6671
-1.4269,9.8306,5.7796
-1.4269,9.8306,5.7796
-1.743,9.6917,5.8658
-1.743,9.6917,5.8658
-1.8771,9.074,4.7022
-1.0918,8.6143,4.8267
-1.0918,8.6143,4.8267
-1.3647,8.3127,5.0087
-1.3647,8.3127,5.0087
-0.8763,8.6814,4.549
-1.1444,8.6383,4.2234
-1.1444,8.6383,4.2234
-1.8292,8.734,3.7828
-1.8292,8.734,3.7828
-2.0255,8.6814,3.4524
-2.0255,8.6814,3.4524
-2.2314,8.418,3.6105
-2.2314,8.418,3.6105
-1.8675,8.5234,3.5386
-1.8675,8.5234,3.5386
-1.8675,8.5234,3.5386
-2.2218,8.5042,4.0558
-2.2218,8.5042,4.0558
-1.8771,8.4563,4.5873
-1.8771,8.4563,4.5873
-1.968,8.4707,4.3718
-1.968,8.4707,4.3718
-1.9249,8.5329,4.2473
-1.9249,8.5329,4.2473
-2.0303,8.5473,3.9935
-2.0303,8.5473,3.9935
-1.9776,8.4898,4.2713
-1.9776,8.4898,4.2713
-2.0159,8.5617,4.2234
-2.0159,8.5617,4.2234
-1.9393,8.6622,3.8595
-1.9393,8.6622,3.8595
-1.8866,8.6143,3.5626
-1.8866,8.6143,3.5626
-1.7669,8.4994,3.9792
-1.7669,8.4994,3.9792
-1.901,8.0685,4.4532
-1.901,8.0685,4.4532
-2.4469,9.0836,3.5913
-2.4469,9.0836,3.5913
-1.9728,8.825,3.5386
-1.9728,8.825,3.5386
-2.2697,9.1746,3.6296
-2.2697,9.1746,3.6296
-1.968,8.5952,3.6152
-1.968,8.5952,3.6152
-2.873,8.7245,2.0399
-2.873,8.7245,2.0399
-3.1316,8.916,2.2841
-3.1316,8.916,2.2841
-2.9066,8.8825,2.7629
-2.9066,8.8825,2.7629
-2.4373,8.6957,2.3463
-2.4373,8.6957,2.3463
-2.1213,8.5042,2.1691
-2.1213,8.5042,2.1691
-2.5762,8.5617,2.7533
-2.5762,8.5617,2.7533
-2.9497,8.7053,3.5099
-2.9497,8.7053,3.5099
-2.6911,8.9352,3.3806
-2.6911,8.9352,3.3806
-2.7581,8.9112,3.2992
-2.7581,8.9112,3.2992
-2.9497,9.1554,2.8252
-2.9497,9.1554,2.8252
-3.0742,8.9016,2.2314
-3.0742,8.9016,2.2314
-3.0742,8.9016,2.2314
-3.2753,9.0453,2.3272
-3.5434,9.256,2.217
-3.5434,9.256,2.217
-3.4764,9.2751,2.5331
-3.4764,9.2751,2.5331
-3.213,9.1602,2.7246
-2.4038,8.9591,2.1356
-2.4038,8.9591,2.1356
-2.4038,8.9591,2.1356
-2.4948,8.9495,1.7286
-2.7677,9.0836,1.4892
-2.7677,9.0836,1.4892
-2.7198,9.1075,1.6807
-2.7198,9.1075,1.6807
-2.6528,9.2033,1.7669
-2.6528,9.2033,1.7669
-2.7485,9.3087,1.2833
-2.7485,9.3087,1.2833
-2.1069,9.1267,0.7997
-2.1069,9.1267,0.7997
-2.6767,9.5624,1.8579
-2.6767,9.5624,1.8579
-3.4189,10.2041,3.6536
-3.4189,10.2041,3.6536
-3.1077,9.8497,3.0837
-3.1077,9.8497,3.0837
-2.1261,9.4906,2.1356
-2.4134,9.3709,1.5754
-2.4134,9.3709,1.5754
-2.5522,9.2991,1.1396
-2.5522,9.2991,1.1396
-2.8443,9.0501,1.336
-2.8443,9.0501,1.336
-2.7294,9.1889,2.3511
-2.7294,9.1889,2.3511
-2.5426,9.0405,3.3902
-2.5426,9.0405,3.3902
-2.1548,8.7197,3.5865
-2.1548,8.7197,3.5865
-2.4469,8.6191,3.5482
-2.4469,8.6191,3.5482
-1.9585,8.7915,3.7685
-1.9585,8.7915,3.7685
-2.1979,8.7724,3.3854
-2.1979,8.7724,3.3854
-2.3176,8.6957,3.5147
-2.3176,8.6957,3.5147
-2.0734,8.6766,3.0837
-2.0734,8.6766,3.0837
-2.6288,8.8394,3.3375
-2.6288,8.8394,3.3375
-2.2266,8.9352,3.3902
-2.2266,8.9352,3.3902
-2.3703,9.0261,3.5099
-2.3703,9.0261,3.5099
-2.4325,8.8538,3.5003
-2.4325,8.8538,3.5003
-2.3511,8.9208,3.3615
-2.3511,8.9208,3.3615
-2.6767,8.7867,3.5195
-2.6767,8.7867,3.5195
-2.0782,8.8633,3.5099
-2.0782,8.8633,3.5099
-1.9249,9.0357,3.3902
-1.9249,9.0357,3.3902
-1.9249,8.8873,3.2801
-2.0686,8.8873,3.2801
-2.0686,8.8873,3.2801
-2.2218,8.9256,3.1939
-2.2218,8.9256,3.1939
-2.6528,8.8298,3.2465
-2.1835,8.9447,3.3615
-2.1835,8.9447,3.3615
-2.0159,9.0597,3.3088
-2.0159,9.0597,3.3088
-2.3655,9.0309,3.4716
-2.3655,9.0309,3.4716
-2.3463,8.8107,3.3327
-2.3463,8.8107,3.3327
-2.5043,8.6718,3.0023
-2.5043,8.6718,3.0023
-2.059,8.7915,3.055
-2.059,8.7915,3.055
-1.8866,8.8729,3.2274
-1.8866,8.8729,3.2274
-2.1213,8.8394,3.2561
-2.1213,8.8394,3.2561
-2.5618,8.7963,3.2705
-2.5618,8.7963,3.2705
-2.1931,8.8011,3.2178
-2.1931,8.8011,3.2178
-1.8723,8.8921,3.4955
-1.8723,8.8921,3.4955
-1.968,8.8681,3.4333
-1.968,8.8681,3.4333
-2.5187,8.9495,3.6775
-2.5187,8.9495,3.6775
-2.5235,8.9304,3.62
-2.5235,8.9304,3.62
-2.2266,9.0261,3.0789
-2.2266,9.0261,3.0789
-2.0734,8.9974,3.0789
-2.0734,8.9974,3.0789
-2.2075,8.8346,3.2896
-2.2075,8.8346,3.2896
-2.3846,8.7771,3.1939
-2.3846,8.7771,3.1939
-2.1787,9.1075,3.122
-2.1787,9.1075,3.122
-1.9537,9.0118,3.1651
-1.9537,9.0118,3.1651
-2.3224,8.9256,3.3423
-2.3224,8.9256,3.3423
-2.2458,9.0501,2.9688
-2.2458,9.0501,2.9688
-2.3511,8.7436,3.1939
-2.3511,8.7436,3.1939
-1.9537,9.165,3.3662
-1.9537,9.165,3.3662
-2.0063,8.8585,3.3902
-2.0063,8.8585,3.3902
-2.2793,9.0357,3.4093
-2.2793,9.0357,3.4093
-2.5379,9.0884,2.8874
-2.5379,9.0884,2.8874
-2.4565,8.8538,3.1843
-2.4565,8.8538,3.1843
-2.4565,8.8538,3.1843
-1.7142,9.3134,3.3088
-1.7142,9.3134,3.3088
-2.2936,8.9016,3.1699
-2.2936,8.9016,3.1699
-2.5043,8.8011,3.0358
-2.5043,8.8011,3.0358
-2.2984,9.1698,2.7198
-2.2984,9.1698,2.7198
-2.332,9.0692,2.6193
-2.332,9.0692,2.6193
-1.9249,9.074,2.8826
-2.6097,8.9926,3.0502
-2.6097,8.9926,3.0502
-3.0263,8.9352,3.7302
-3.0263,8.9352,3.7302
-2.3415,9.1889,3.8882
-2.3415,9.1889,3.8882
-2.3224,8.9687,3.5769
-2.3224,8.9687,3.5769
-2.217,9.0022,2.9544
-2.217,9.0022,2.9544
-2.7869,8.7245,2.7102
-2.7869,8.7245,2.7102
-2.375,8.9304,2.6767
-2.375,8.9304,2.6767
-1.8818,8.849,3.0406
-1.8818,8.849,3.0406
-2.3415,9.0022,3.3998
-2.3415,9.0022,3.3998
-2.7294,8.8681,2.6959
-2.7294,8.8681,2.6959
-2.7294,8.8681,2.6959
-2.2505,8.8777,2.648
-1.9393,8.9208,3.0358
-1.9393,8.9208,3.0358
-2.3415,8.8921,2.1548
-2.2793,8.8107,2.6288
-2.2793,8.8107,2.6288
-2.2793,8.8107,2.6288
-2.6671,9.2273,3.8882
-2.4277,9.4523,4.1515
-2.4277,9.4523,4.1515
-2.4804,9.098,2.9736
-2.4804,9.098,2.9736
-2.5857,9.0261,2.059
-2.5857,9.0261,2.059
-2.5235,8.8969,2.1452
-2.2553,9.0214,2.8922
-2.2553,9.0214,2.8922
-2.2889,9.1554,3.4812
-2.2889,9.1554,3.4812
-2.2793,9.0692,3.1029
-2.2793,9.0692,3.1029
-2.5139,9.2703,2.5953
-2.5139,9.2703,2.5953
-2.5139,9.2703,2.5953
-2.3942,9.0549,2.2553
-2.1979,9.1028,1.9776
-2.1979,9.1028,1.9776
-2.3607,9.0453,1.8004
-2.3607,9.0453,1.8004
-2.4421,9.165,1.8004
-2.4421,9.165,1.8004
-2.2314,8.9926,2.7629
-2.1644,9.3613,2.9784
-2.1644,9.3613,2.9784
-2.5714,8.9639,3.5338
-2.6624,9.0932,3.4189
-2.6624,9.0932,3.4189
-2.1787,8.9399,3.2082
-2.1787,8.9399,3.2082
-2.2027,9.1459,3.2848
-2.2027,9.1459,3.2848
-2.5235,9.0836,3.3806
-2.5235,9.0836,3.3806
-2.4134,9.1315,3.0789
-2.2362,9.1602,2.9161
-2.2362,9.1602,2.9161
-2.4134,9.3039,2.9449
-2.4134,9.3039,2.9449
-2.2984,9.0214,3.0981
-2.2984,9.0214,3.0981
-2.7198,9.1985,2.9305
-2.7198,9.1985,2.9305
-2.1835,9.0453,2.9018
-2.1835,9.0453,2.9018
-2.6671,9.2033,2.9161
-2.6671,9.2033,2.9161
-2.7007,8.983,2.7916
-2.7007,8.983,2.7916
-2.6193,9.0692,2.8683
-2.1883,9.074,2.8252
-2.1883,9.074,2.8252
-2.1548,9.1602,2.9305
-2.3224,9.1506,3.0454
-2.3224,9.1506,3.0454
-2.4612,9.0214,3.2705
-2.4612,9.0214,3.2705
-2.6384,9.0884,3.2274
-2.6384,9.0884,3.2274
-2.3415,9.007,3.3088
-2.3415,9.007,3.3088
-2.2266,9.2799,3.2992
-2.2266,9.2799,3.2992
-2.3798,8.9495,3.3758
-2.3798,8.9495,3.3758
-2.7054,8.8585,3.3902
-2.7054,8.8585,3.3902
-2.3894,8.8681,3.1412
-2.3894,8.8681,3.1412
-2.3894,8.8681,3.1412
-2.1069,8.8585,3.4093
-2.3032,8.8729,3.3806
-2.3032,8.8729,3.3806
-2.2458,8.7197,3.3184
-2.2458,8.7197,3.3184
-2.8491,8.2169,3.3519
-2.8491,8.2169,3.3519
-2.9113,7.4508,2.9257
-2.9113,7.4508,2.9257
-2.9401,8.0637,-1.7334
-2.9401,8.0637,-1.7334
-3.122,7.4412,6.8426
-3.122,7.4412,6.8426
-1.9537,10.2663,-0.3208
-1.9537,10.2663,-0.3208
-2.6097,8.2839,4.8602
-2.6097,8.2839,4.8602
-2.7342,8.7867,3.0263
-2.7342,8.7867,3.0263
-2.4086,8.576,3.5195
-2.4086,8.576,3.5195
-2.3798,8.8011,3.4955
-2.3798,8.8011,3.4955
-2.4325,8.9399,3.3232
-2.4325,8.9399,3.3232
-2.6576,9.0644,3.0646
-2.6576,9.0644,3.0646
-2.0782,8.8633,3.4572
-2.0782,8.8633,3.4572
-2.5714,9.0453,4.0366
-2.5714,9.0453,4.0366
-2.1548,8.9112,4.1707
-2.1548,8.9112,4.1707
-2.0734,9.098,3.9073
-2.0734,9.098,3.9073
-2.3607,8.8873,3.3854
-2.3607,8.8873,3.3854
-2.7533,8.7149,2.8635
-2.7533,8.7149,2.8635
-1.9201,8.8442,2.5666
-1.9201,8.8442,2.5666
-2.4277,9.2943,3.0454
-2.4277,9.2943,3.0454
-2.3272,9.0788,3.3327
-2.6193,9.2225,3.4572
-2.6193,9.2225,3.4572
-2.4086,8.9735,3.7493
-2.4086,8.9735,3.7493
-2.6624,9.0118,4.3287
-2.6624,9.0118,4.3287
-1.8483,9.0836,3.9217
-1.8483,9.0836,3.9217
-2.2314,8.9256,3.8786
-2.2314,8.9256,3.8786
-1.7765,8.8681,3.4046
-1.7765,8.8681,3.4046
-2.2122,9.0309,3.0023
-2.1356,8.7388,3.1077
-2.1356,8.7388,3.1077
-2.1356,8.7388,3.1077
-2.308,8.7819,3.2417
-2.3272,8.5856,3.5099
-2.3272,8.5856,3.5099
-2.0111,8.7245,3.2896
-2.0111,8.7245,3.2896
-2.0111,8.7245,3.2896
-2.1883,8.7245,3.237
-2.1883,8.7245,3.237
-2.6432,8.5808,3.1412
-2.6432,8.5808,3.1412
-2.1308,8.4803,2.9544
-1.8387,8.7724,3.146
-1.8387,8.7724,3.146
-2.4517,8.8729,3.6392
-2.4517,8.8729,3.6392
-2.1261,8.7915,3.486
-2.1261,8.7915,3.486
-2.3559,8.7484,3.4285
-2.3559,8.7484,3.4285
-2.4469,8.6095,3.6727
-2.4469,8.6095,3.6727
-2.1931,8.916,3.7637
-2.1931,8.916,3.7637
-2.2266,8.7484,3.7637
-2.2266,8.7484,3.7637
-2.873,8.7819,3.7781
-2.873,8.7819,3.7781
-2.1452,8.6766,3.462
-2.3367,8.6957,3.5626
-2.3367,8.6957,3.5626
-2.4277,8.8633,3.5434
-2.4277,8.8633,3.5434
-2.4038,9.0453,3.1556
-2.4038,9.0453,3.1556
-2.2984,8.8633,3.0885
-2.2984,8.8633,3.0885
-2.648,8.6479,3.5817
-2.648,8.6479,3.5817
-2.1931,8.8873,3.3232
-2.1931,8.8873,3.3232
-2.3511,8.8538,3.6775
-2.3511,8.8538,3.6775
-2.3703,8.7388,3.5961
-2.3703,8.7388,3.5961
-2.5139,8.5042,3.6009
-2.5139,8.5042,3.6009
-2.3559,8.5186,3.5099
-2.3559,8.5186,3.5099
-2.715,8.3797,3.6248
-2.715,8.3797,3.6248
-1.6664,8.4228,3.2609
-2.1883,8.4084,3.5099
-2.1883,8.4084,3.5099
-2.2218,8.7149,3.0789
-2.2218,8.7149,3.0789
-2.2745,8.4132,3.0406
-2.2745,8.4132,3.0406
-2.4277,8.5377,3.1173
-2.4277,8.5377,3.1173
-2.2505,8.5569,3.2561
-2.2505,8.5569,3.2561
-2.2505,8.5569,3.2561
-2.1835,8.7867,3.7589
-2.1835,8.7867,3.7589
-2.0782,8.7436,3.7637
-2.0782,8.7436,3.7637
-3.1125,9.0309,3.7828
-3.1125,9.0309,3.7828
-1.7478,8.7197,3.8211
-1.7478,8.7197,3.8211
-2.2984,9.4092,3.5961
-2.2984,9.4092,3.5961
-2.4804,9.1506,3.5003
-2.4804,9.1506,3.5003
-2.8108,9.0357,4.118
-2.8108,9.0357,4.118
-2.0973,9.0644,4.3862
-2.0973,9.0644,4.3862
-2.2505,9.1842,4.5011
-1.8052,9.3182,4.3622
-1.8052,9.3182,4.3622
-2.2889,8.6383,4.3574
-2.2889,8.6383,4.3574
-2.4038,8.7484,4.2713
-2.4038,8.7484,4.2713
-2.241,8.7819,3.9265
-2.241,8.7819,3.9265
-1.8771,8.667,3.7397
-1.8771,8.667,3.7397
-1.9968,8.6191,3.8403
-1.9968,8.6191,3.8403
