ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
0.8332,-3.5099,2.1596
0.8523,-2.6767,2.8443
0.8523,-2.6767,2.8443
0.8523,-2.6767,2.8443
0.4884,-3.0311,3.5961
0.972,-4.3335,5.1092
0.972,-4.3335,5.1092
0.972,-4.3335,5.1092
1.6903,-5.138,4.8123
2.0159,-6.1962,4.2425
2.0159,-6.1962,4.2425
2.0159,-6.1962,4.2425
3.2034,-7.0677,3.5099
3.2034,-7.0677,3.5099
3.3662,-7.6088,1.4365
2.624,-8.3031,1.154
2.624,-8.3031,1.154
-9.3901,-9.9264,-93.9628
-9.3901,-9.9264,-93.9628
-15.342,-15.5575,-0.3831
-15.342,-15.5575,-0.3831
-24.7369,-14.3269,0.7135
-24.7369,-14.3269,0.7135
-18.3061,-8.442,-6.517
-18.3061,-8.442,-6.517
-11.5209,-5.047,-0.6991
-11.5209,-5.047,-0.6991
-4.7405,-2.988,-1.063
-4.7405,-2.988,-1.063
4.8746,-10.7978,-20.0682
4.8746,-10.7978,-20.0682
-5.114,-18.6796,3.9409
-5.114,-18.6796,3.9409
-4.1324,-25.0625,-1.3838
-4.1324,-25.0625,-1.3838
-2.7916,-18.5168,2.557
-2.7916,-18.5168,2.557
-2.6336,-8.7915,2.7485
-2.6336,-8.7915,2.7485
-1.5275,-5.5306,2.7916
-1.5275,-5.5306,2.7916
-0.5076,-4.5825,3.1747
-0.5076,-4.5825,3.1747
-0.4597,-5.8514,3.9361
-0.4597,-5.8514,3.9361
-2.2697,-8.576,3.5434
-2.2697,-8.576,3.5434
-3.8259,-10.0652,2.8012
-3.8259,-10.0652,2.8012
-2.0303,-9.3805,3.3232
-2.0303,-9.3805,3.3232
0.2729,-7.4651,7.2401
0.2729,-7.4651,7.2401
1.5706,-6.2393,6.0382
1.5706,-6.2393,6.0382
-0.3448,-6.177,1.1205
-0.3448,-6.177,1.1205
-2.1452,-8.1882,-0.929
-2.1452,-8.1882,-0.929
-2.0925,-9.6678,-1.3312
-2.0925,-9.6678,-1.3312
-1.9345,-10.635,-0.7374
-1.9345,-10.635,-0.7374
-3.122,-10.9846,0.6656
-3.122,-10.9846,0.6656
-3.122,-10.9846,0.6656
-4.7597,-11.2097,2.0016
-5.4684,-11.2671,2.7054
-5.4684,-11.2671,2.7054
-5.4684,-11.2671,2.7054
-4.6352,-10.7356,9.4332
-7.0533,-10.6159,6.7995
-7.0533,-10.6159,6.7995
-9.5912,-11.5879,-1.1157
-9.5912,-11.5879,-1.1157
-7.4029,-11.1857,-4.0366
-7.4029,-11.1857,-4.0366
-22.8263,-7.7907,-23.3435
-22.8263,-7.7907,-23.3435
-7.9057,-7.8578,-1.9776
-7.9057,-7.8578,-1.9776
-8.4563,-6.5266,-0.182
-8.4563,-6.5266,-0.182
-14.5376,-7.7237,-7.7859
-11.746,-9.2225,-3.486
-11.746,-9.2225,-3.486
-9.9455,-9.9216,-0.4357
-9.9455,-9.9216,-0.4357
-9.9455,-9.9216,-0.4357
-9.1123,-11.7843,-0.0622
-8.8969,-12.6557,0.4022
-8.8969,-12.6557,0.4022
-8.3893,-13.2256,0.2777
-5.387,-15.591,-1.5275
-4.8698,-17.1808,-2.1596
-4.8698,-17.1808,-2.1596
-4.7405,-20.6955,-0.0144
-4.7405,-20.6955,-0.0144
-2.7964,-23.5206,0.6416
-2.7964,-23.5206,0.6416
0.747,-21.3946,0.4645
0.747,-21.3946,0.4645
4.1899,-18.3635,3.2705
4.1899,-18.3635,3.2705
3.7589,-14.7196,5.9041
3.7589,-14.7196,5.9041
0.3065,-4.9033,-0.5602
0.3065,-4.9033,-0.5602
0.2729,-3.7972,-0.3831
0.2729,-3.7972,-0.3831
-0.4214,-3.7589,0.6656
-0.4214,-3.7589,0.6656
-0.3304,-3.5913,1.3743
0.2107,-3.7685,2.8012
0.2107,-3.7685,2.8012
0.4597,-3.9313,3.7062
1.4988,-4.4293,3.735
1.4988,-4.4293,3.735
1.7334,-4.9273,3.5865
1.7334,-4.9273,3.5865
1.7334,-4.9273,3.5865
2.6049,-5.8083,3.9265
2.6049,-5.8083,3.9265
3.2848,-6.1387,2.5857
2.466,-7.5226,1.6424
2.466,-7.5226,1.6424
2.466,-7.5226,1.6424
1.4317,-11.789,0.8236
-12.785,-17.5782,-7.3071
-12.785,-17.5782,-7.3071
-12.785,-17.5782,-7.3071
-18.9764,-14.5184,3.8211
-18.9764,-14.5184,3.8211
-22.8407,-8.3989,-6.7516
-22.8407,-8.3989,-6.7516
-13.0388,-6.8522,-0.6081
-13.0388,-6.8522,-0.6081
-8.2696,-4.3958,1.2306
-8.2696,-4.3958,1.2306
-0.5986,-10.9367,-5.9472
-0.5986,-10.9367,-5.9472
-3.3758,-19.1153,-1.2546
-3.3758,-19.1153,-1.2546
-3.0311,-19.4696,-2.1021
-3.0311,-19.4696,-2.1021
-1.7142,-12.8808,0.1197
-1.7142,-12.8808,0.1197
-1.3264,-7.1491,1.312
-1.3264,-7.1491,1.312
-0.5459,-5.6743,1.7861
-0.5459,-5.6743,1.7861
-0.0144,-6.7708,2.4038
-0.0144,-6.7708,2.4038
-2.0686,-9.6007,3.462
-2.0686,-9.6007,3.462
-3.3423,-11.0756,3.7493
-3.3423,-11.0756,3.7493
-4.3,-10.4531,2.3176
-4.3,-10.4531,2.3176
-3.1268,-9.2656,1.1732
-3.1268,-9.2656,1.1732
-1.9728,-7.6279,1.2785
-1.9728,-7.6279,1.2785
-1.0678,-5.6312,0.972
-0.3352,-5.0326,1.0678
-0.3352,-5.0326,1.0678
0.2442,-4.2186,2.6336
0.2442,-4.2186,2.6336
-1.5419,-6.5553,1.0343
-2.2936,-7.8769,0.407
-2.2936,-7.8769,0.407
-3.146,-9.6103,0.091
-3.146,-9.6103,0.091
-3.711,-10.3046,0.3974
-3.711,-10.3046,0.3974
-4.4149,-10.5249,0.6273
-4.4149,-10.5249,0.6273
-4.8315,-10.6494,0.5986
-4.8315,-10.6494,0.5986
-4.9895,-10.2615,0.8236
-4.9895,-10.2615,0.8236
-4.9895,-10.2615,0.8236
-5.2098,-9.9599,1.2929
-5.2098,-9.9599,1.2929
-5.5737,-9.8689,2.2793
-7.0485,-9.9982,4.9608
-7.0485,-9.9982,4.9608
-7.0485,-9.9982,4.9608
-8.509,-11.1474,-1.1636
-7.2257,-11.0899,-3.0167
-18.4306,-8.0445,-33.3895
-18.4306,-8.0445,-33.3895
-18.4306,-8.0445,-33.3895
-7.5178,-9.165,-3.1843
-7.5178,-9.165,-3.1843
-8.8681,-7.422,0.9385
-8.8681,-7.422,0.9385
-15.8831,-9.232,-8.9495
-15.8831,-9.232,-8.9495
-9.5193,-11.8417,1.5371
-9.5193,-11.8417,1.5371
-11.6693,-13.1585,3.3567
-11.6693,-13.1585,3.3567
-6.5601,-15.0883,0.5842
-6.5601,-15.0883,0.5842
-5.0901,-18.7227,-1.8771
-5.0901,-18.7227,-1.8771
-4.7836,-22.6444,-1.5131
-4.7836,-22.6444,-1.5131
-2.2266,-24.7513,-0.2777
-2.2266,-24.7513,-0.2777
2.3846,-19.8,-1.1492
2.3846,-19.8,-1.1492
7.0485,-12.0045,6.3015
7.0485,-12.0045,6.3015
1.8244,-8.1547,1.1253
1.8244,-8.1547,1.1253
0.1772,-5.952,-1.5083
0.1772,-5.952,-1.5083
0.5315,-4.4293,0.589
0.5315,-4.4293,0.589
0.158,-2.8539,2.2218
0.158,-2.8539,2.2218
-1.0295,-2.0063,2.0542
-1.0295,-2.0063,2.0542
-0.6656,-3.1077,2.8443
-0.6656,-3.1077,2.8443
0.1006,-4.1659,4.4484
0.1006,-4.1659,4.4484
1.3647,-5.1427,3.6727
1.3647,-5.1427,3.6727
2.6288,-6.0238,3.2561
2.6288,-6.0238,3.2561
3.304,-6.2824,2.2745
3.304,-6.2824,2.2745
2.5762,-7.5896,1.7861
2.5762,-7.5896,1.7861
-4.1563,-10.8888,-67.6266
-4.1563,-10.8888,-67.6266
-13.4075,-17.4729,4.6639
-13.4075,-17.4729,4.6639
-17.5016,-13.6757,5.9903
-17.5016,-13.6757,5.9903
-19.1536,-7.355,-7.829
-19.1536,-7.355,-7.829
-19.1536,-7.355,-7.829
-11.7268,-4.6735,-3.1173
-11.7268,-4.6735,-3.1173
-8.3127,-3.0837,0.6512
-8.3127,-3.0837,0.6512
-2.9113,-8.3653,-0.4453
-2.9113,-8.3653,-0.4453
-3.1029,-16.9845,-6.1292
-4.1707,-18.5742,-3.8211
-4.1707,-18.5742,-3.8211
-5.3965,-23.0322,-1.6664
-5.3965,-23.0322,-1.6664
-4.3814,-12.8329,3.1029
-4.3814,-12.8329,3.1029
-0.6847,-8.8729,2.4948
-0.6847,-8.8729,2.4948
0.2634,-7.2401,1.6999
0.2634,-7.2401,1.6999
-0.8475,-6.9528,1.7382
-0.8475,-6.9528,1.7382
-2.308,-8.5138,3.304
-2.308,-8.5138,3.304
-1.81,-9.2081,4.5203
-1.81,-9.2081,4.5203
-1.9968,-9.1219,4.3048
-1.9968,-9.1219,4.3048
-0.6273,-7.5561,3.6296
-0.6273,-7.5561,3.6296
0.6512,-5.4923,4.0127
0.6512,-5.4923,4.0127
0.1867,-4.5777,4.0845
0.1867,-4.5777,4.0845
-2.5139,-5.4636,0.6943
-2.5139,-5.4636,0.6943
-2.5522,-8.0828,-0.3112
-2.5522,-8.0828,-0.3112
-2.9161,-10.1131,-0.3735
-2.9161,-10.1131,-0.3735
-3.869,-10.9559,0.6177
-3.869,-10.9559,0.6177
-5.6455,-11.5305,1.1253
-5.6455,-11.5305,1.1253
-6.11,-11.8369,1.0678
-6.11,-11.8369,1.0678
-5.7844,-11.133,1.4413
-5.7844,-11.133,1.4413
-5.8466,-10.0509,5.1236
-5.8466,-10.0509,5.1236
-9.0692,-10.0317,4.4676
-9.0692,-10.0317,4.4676
-10.0413,-11.0516,-1.7047
-10.0413,-11.0516,-1.7047
-7.4268,-10.5776,-2.1548
-7.4268,-10.5776,-2.1548
-13.7188,-7.6423,-17.7123
-13.7188,-7.6423,-17.7123
-8.4324,-6.6367,-5.6216
-8.4324,-6.6367,-5.6216
-10.5297,-6.4979,-8.8873
-10.5297,-6.4979,-8.8873
-9.8833,-8.7915,-4.5729
-9.8833,-8.7915,-4.5729
-9.3518,-10.1514,-0.2203
-9.3518,-10.1514,-0.2203
-8.9591,-11.5257,0.747
-8.9591,-11.5257,0.747
-10.137,-13.9343,1.5945
-9.3134,-15.0547,2.6097
-9.3134,-15.0547,2.6097
-6.0861,-17.4058,0.249
-6.0861,-17.4058,0.249
-5.521,-22.3714,-0.34
-5.521,-22.3714,-0.34
-3.8259,-28.7591,-0.2442
-3.8259,-28.7591,-0.2442
2.6528,-24.4592,-1.3455
2.6528,-24.4592,-1.3455
5.6838,-13.7044,6.8809
5.6838,-13.7044,6.8809
0.3974,-6.5888,-0.9481
0.3974,-6.5888,-0.9481
-0.1101,-4.8554,-2.4277
-0.1101,-4.8554,-2.4277
0.4597,-4.1946,0.8475
0.4597,-4.1946,0.8475
-0.1676,-3.2322,1.2594
-0.1676,-3.2322,1.2594
-0.2586,-2.6576,2.0973
-0.0144,-2.8539,3.2848
-0.0144,-2.8539,3.2848
0.3112,-3.3806,4.7597
0.3112,-3.3806,4.7597
0.9481,-4.0941,4.8937
0.9481,-4.0941,4.8937
1.1157,-4.2713,4.7597
1.1157,-4.2713,4.7597
2.1404,-5.2816,4.458
2.1404,-5.2816,4.458
2.2218,-6.4979,3.4381
2.2218,-6.4979,3.4381
0.9673,-8.9735,2.5714
0.9673,-8.9735,2.5714
-14.8871,-15.2606,-54.0228
-14.8871,-15.2606,-54.0228
-14.9494,-18.0331,-1.0056
-14.9494,-18.0331,-1.0056
-24.2772,-10.4627,-1.6328
-24.2772,-10.4627,-1.6328
-16.5679,-6.9911,-4.3574
-16.5679,-6.9911,-4.3574
-8.2265,-3.5913,0.1724
-8.2265,-3.5913,0.1724
-2.8108,-4.8363,0.2634
-2.8108,-4.8363,0.2634
8.2648,-16.3668,-22.8072
8.2648,-16.3668,-22.8072
-3.0598,-18.1097,-0.747
-3.0598,-18.1097,-0.747
-3.0598,-18.1097,-0.747
-4.6639,-27.0353,-2.241
-4.6639,-27.0353,-2.241
-4.4197,-13.9055,1.6759
-4.4197,-13.9055,1.6759
-1.9824,-6.7373,3.4812
-1.9824,-6.7373,3.4812
-0.7949,-4.6495,2.1979
-0.7949,-4.6495,2.1979
-0.6321,-3.8451,2.9305
-0.6321,-3.8451,2.9305
-2.897,-6.0669,2.8922
-2.897,-6.0669,2.8922
-4.1946,-9.3565,1.6903
-4.1946,-9.3565,1.6903
-3.6583,-11.0612,1.7238
-3.6583,-11.0612,1.7238
-2.3559,-9.6678,2.3128
-2.3559,-9.6678,2.3128
-1.0247,-6.292,3.4764
-1.0247,-6.292,3.4764
-0.5267,-4.6783,6.7325
-0.5267,-4.6783,6.7325
-1.5754,-6.1818,2.0925
-1.5754,-6.1818,2.0925
-2.5043,-8.5904,0.6847
-2.5043,-8.5904,0.6847
-3.3375,-9.73,0.9481
-3.4716,-10.0317,0.838
-3.4716,-10.0317,0.838
-4.1755,-10.2472,0.4788
-4.1755,-10.2472,0.4788
-4.8123,-10.4962,0.1724
-4.8123,-10.4962,0.1724
-4.6878,-10.3573,0.4022
-4.6878,-10.3573,0.4022
-5.0709,-9.8833,1.3503
-5.0709,-9.8833,1.3503
-5.1954,-9.6295,6.5074
-5.1954,-9.6295,6.5074
-9.2129,-10.4627,3.7014
-9.2129,-10.4627,3.7014
-10.3956,-11.5688,-1.8148
-10.3956,-11.5688,-1.8148
-6.426,-11.3964,-4.7166
-6.426,-11.3964,-4.7166
-16.8264,-7.3598,-21.4951
-16.8264,-7.3598,-21.4951
-9.414,-7.2832,-2.6911
-9.414,-7.2832,-2.6911
-15.5815,-6.2249,-11.3246
-15.5815,-6.2249,-11.3246
-11.655,-8.3079,0.1676
-11.655,-8.3079,0.1676
-10.8649,-11.5065,0.0527
-10.8649,-11.5065,0.0527
-11.7029,-14.7291,0.5363
-11.7029,-14.7291,0.5363
-8.442,-16.8408,2.4852
-8.442,-16.8408,2.4852
-5.6168,-19.9389,-0.0335
-5.6168,-19.9389,-0.0335
-5.4157,-25.9819,0.3639
-5.4157,-25.9819,0.3639
-3.8116,-28.9124,0.4262
-3.8116,-28.9124,0.4262
1.5562,-20.8535,0.9673
1.5562,-20.8535,0.9673
5.9089,-11.0995,7.1922
5.9089,-11.0995,7.1922
-0.3496,-5.8802,-3.1891
-0.3496,-5.8802,-3.1891
0.9864,-3.8403,-1.1732
0.9864,-3.8403,-1.1732
1.1588,-3.1077,0.7709
1.1588,-3.1077,0.7709
0.6225,-2.1165,1.3743
0.6225,-2.1165,1.3743
1.245,-1.5371,3.2513
1.245,-1.5371,3.2513
1.6233,-2.8491,4.4532
1.6233,-2.8491,4.4532
1.5323,-3.7158,5.3582
1.5323,-3.7158,5.3582
1.8675,-4.5777,4.6495
1.8675,-4.5777,4.6495
1.8675,-4.5777,4.6495
2.6193,-5.2098,3.7254
2.6193,-5.2098,3.7254
2.2984,-6.268,1.6999
2.2984,-6.268,1.6999
0.7518,-9.7013,2.6815
0.7518,-9.7013,2.6815
-15.1744,-18.6652,-47.0556
-15.1744,-18.6652,-47.0556
-14.7626,-18.919,-1.1923
-14.7626,-18.919,-1.1923
-22.5773,-11.5113,-3.5338
-22.5773,-11.5113,-3.5338
-15.2223,-5.454,-6.9001
-15.2223,-5.454,-6.9001
-4.6112,-2.7581,2.8204
-4.6112,-2.7581,2.8204
-2.2075,-3.8068,4.0366
-2.2075,-3.8068,4.0366
5.5976,-19.7043,-43.0142
5.5976,-19.7043,-43.0142
-4.4963,-20.3459,-2.0063
-4.4963,-20.3459,-2.0063
-5.5019,-24.2724,-1.5131
-5.5019,-24.2724,-1.5131
-5.3008,-17.8176,2.8156
-3.0933,-8.7388,3.2753
-3.0933,-8.7388,3.2753
-1.1109,-5.5689,3.1891
-1.1109,-5.5689,3.1891
-0.8906,-5.6455,4.5586
-1.8531,-7.1012,4.5633
-1.8531,-7.1012,4.5633
-3.984,-10.1083,2.6911
-3.984,-10.1083,2.6911
-4.0462,-11.5831,2.3128
-4.0462,-11.5831,2.3128
-3.4285,-10.2999,1.9297
-3.4285,-10.2999,1.9297
-3.1173,-6.7995,1.5131
-3.1173,-6.7995,1.5131
-0.8045,-3.9313,3.1364
-0.8045,-3.9313,3.1364
-1.5514,-2.7054,3.8259
-1.5514,-2.7054,3.8259
-2.5762,-5.1092,0.4166
-2.5762,-5.1092,0.4166
-2.8299,-7.9631,-0.2011
-2.8299,-7.9631,-0.2011
-3.7733,-9.5912,0.4118
-3.7733,-9.5912,0.4118
-4.3574,-11.066,0.68
-4.3574,-11.066,0.68
-5.2768,-11.7172,0.6321
-5.2768,-11.7172,0.6321
-5.8514,-11.8274,1.1109
-5.8514,-11.8274,1.1109
-5.6886,-10.7452,1.4126
-5.6886,-10.7452,1.4126
-5.4061,-10.2759,1.7382
-5.4061,-10.2759,1.7382
-6.5218,-9.4332,6.1435
-8.8394,-10.8936,-1.0056
-8.8394,-10.8936,-1.0056
-8.8394,-10.8936,-1.0056
-6.3542,-10.6303,-4.5586
-6.3542,-10.6303,-4.5586
-15.1936,-8.4611,-24.124
-15.1936,-8.4611,-24.124
-6.3351,-8.0493,0.7805
-6.3351,-8.0493,0.7805
-7.5513,-8.2696,-1.1349
-7.5513,-8.2696,-1.1349
-9.3326,-8.983,-5.3151
-9.3326,-8.983,-5.3151
-8.2552,-9.9886,-0.091
-8.2552,-9.9886,-0.091
-10.6925,-11.5975,1.3647
-10.6925,-11.5975,1.3647
-9.9886,-12.0476,-0.0335
-9.9886,-12.0476,-0.0335
-7.5705,-14.0731,-0.1437
-7.5705,-14.0731,-0.1437
-5.4205,-16.8935,-1.5323
-5.4205,-16.8935,-1.5323
-5.636,-20.0155,0.1867
-5.636,-20.0155,0.1867
-3.5003,-24.2533,1.6233
-3.5003,-24.2533,1.6233
1.4317,-20.9684,3.8978
1.4317,-20.9684,3.8978
-0.723,-13.0053,6.5936
-0.723,-13.0053,6.5936
-2.3559,-6.4452,-2.4565
-2.3559,-6.4452,-2.4565
-0.1628,-3.2034,-1.336
-0.1628,-3.2034,-1.336
0.0862,-2.7198,0.0144
0.0862,-2.7198,0.0144
0.0431,-2.9497,0.7853
0.0431,-2.9497,0.7853
0.2203,-3.9504,2.7438
0.2203,-3.9504,2.7438
0.6991,-5.0039,4.5346
0.6991,-5.0039,4.5346
1.1827,-5.5737,4.0031
1.1827,-5.5737,4.0031
0.5602,-5.9185,4.2952
0.5602,-5.9185,4.2952
1.5658,-6.8091,4.5921
1.5658,-6.8091,4.5921
2.5331,-7.3502,3.237
2.4421,-7.8195,2.2697
2.4421,-7.8195,2.2697
1.3455,-9.4284,1.7861
1.3455,-9.4284,1.7861
-12.6988,-11.9423,-57.5662
-12.6988,-11.9423,-57.5662
-11.9375,-13.7571,-16.9557
-11.9375,-13.7571,-16.9557
-15.3899,-14.5951,1.4844
-15.3899,-14.5951,1.4844
-21.0642,-8.6239,-4.7932
-21.0642,-8.6239,-4.7932
-13.8145,-6.201,-6.4979
-13.8145,-6.201,-6.4979
-6.0621,-3.3327,-0.1867
-6.0621,-3.3327,-0.1867
-0.5028,-8.3749,-5.2864
-0.5028,-8.3749,-5.2864
-6.0861,-20.9828,-5.7317
-6.0861,-20.9828,-5.7317
-4.8698,-21.7441,-2.9928
-4.8698,-21.7441,-2.9928
-3.4764,-19.9102,-0.4549
-3.4764,-19.9102,-0.4549
-2.0351,-9.5912,2.6815
-2.0351,-9.5912,2.6815
-0.68,-6.1962,1.7286
-0.68,-6.1962,1.7286
0.249,-4.8602,1.4988
0.249,-4.8602,1.4988
0.1389,-6.3063,3.0646
0.1389,-6.3063,3.0646
-2.2314,-8.9208,2.9113
-2.2314,-8.9208,2.9113
-3.553,-10.2807,2.1165
-3.553,-10.2807,2.1165
-1.9201,-9.9647,2.1356
-1.9201,-9.9647,2.1356
-2.3559,-7.7859,1.743
-2.3559,-7.7859,1.743
-1.9201,-6.0861,0.9194
-1.9201,-6.0861,0.9194
-1.245,-5.2864,0.6656
-1.245,-5.2864,0.6656
-1.6999,-6.7756,1.561
-1.6999,-6.7756,1.561
-3.0789,-8.9687,1.6568
-3.0789,-8.9687,1.6568
-4.0318,-9.8976,1.0965
-4.0318,-9.8976,1.0965
-4.549,-10.0461,0.6416
-4.549,-10.0461,0.6416
-4.8219,-9.6247,0.3496
-4.8219,-9.6247,0.3496
-4.8171,-9.3422,0.2107
-4.8171,-9.3422,0.2107
-4.8985,-9.1602,0.8667
-4.8985,-9.1602,0.8667
-5.5689,-9.2225,1.5083
-5.5689,-9.2225,1.5083
-6.7947,-9.9742,7.6471
-6.7947,-9.9742,7.6471
-9.7683,-10.7595,-0.4549
-9.7683,-10.7595,-0.4549
-6.6607,-10.75,-3.2753
-6.6607,-10.75,-3.2753
-13.5512,-10.8314,-25.7472
-11.6741,-9.0405,-25.2109
-11.6741,-9.0405,-25.2109
-6.0765,-9.6007,-0.6416
-4.8267,-8.8059,7.6662
-4.8267,-8.8059,7.6662
-8.2696,-8.0014,0.1197
-12.4451,-8.0014,-11.1139
-12.4451,-8.0014,-11.1139
-12.4451,-8.0014,-11.1139
-12.5839,-8.8681,-10.3334
-11.0468,-11.6502,3.2417
-11.0468,-11.6502,3.2417
-8.9447,-12.2248,0.249
-8.9447,-12.2248,0.249
-6.0094,-14.528,-2.5379
-5.1858,-16.2231,-2.8922
-5.1858,-16.2231,-2.8922
-5.1763,-19.3499,-0.4788
-4.8219,-21.2414,1.3408
-4.8219,-21.2414,1.3408
-1.7478,-24.6172,2.466
-1.7478,-24.6172,2.466
2.2122,-19.9581,2.4517
2.2122,-19.9581,2.4517
0.8667,-11.5736,1.7047
0.8667,-11.5736,1.7047
1.2163,-6.1148,0.2634
1.2163,-6.1148,0.2634
0.3065,-4.0031,-0.8475
0.3065,-4.0031,-0.8475
-0.1676,-4.1563,0.3256
-0.1676,-4.1563,0.3256
-0.2442,-3.8595,1.9393
-0.2442,-3.8595,1.9393
-0.4357,-3.9552,2.6576
-0.4501,-4.3862,3.0789
-0.4022,-4.7357,3.2848
-0.4022,-4.7357,3.2848
1.0391,-5.4205,3.4093
1.0391,-5.4205,3.4093
1.8196,-5.7557,3.5243
1.8196,-5.7557,3.5243
2.9688,-6.5984,2.8874
2.9688,-6.5984,2.8874
3.8595,-7.0102,2.0159
3.8595,-7.0102,2.0159
2.8539,-8.0206,1.2306
2.8539,-8.0206,1.2306
-4.3383,-10.4387,-51.5136
-4.3383,-10.4387,-51.5136
-10.8314,-16.0699,-2.0446
-10.8314,-16.0699,-2.0446
-10.8314,-16.0699,-2.0446
-17.5782,-14.3221,1.7621
-21.8543,-7.2688,-6.6559
-21.8543,-7.2688,-6.6559
-13.6517,-5.2864,-2.6432
-13.6517,-5.2864,-2.6432
-8.8107,-3.0598,0.2586
-8.8107,-3.0598,0.2586
-2.648,-8.4084,-3.0933
-2.648,-8.4084,-3.0933
1.2689,-15.2511,-11.8992
-3.1603,-17.1329,-2.9066
-3.1603,-17.1329,-2.9066
-3.9552,-18.8567,-2.5762
-3.1747,-20.8056,-0.8236
-3.1747,-20.8056,-0.8236
-3.1747,-20.8056,-0.8236
-2.5331,-11.5784,2.6911
-2.5331,-11.5784,2.6911
-1.5131,-7.2544,2.9928
-1.5131,-7.2544,2.9928
0.182,-6.0094,2.4229
0.182,-6.0094,2.4229
1.0199,-6.9288,2.7581
1.0199,-6.9288,2.7581
-1.5227,-9.0405,3.4524
-1.5227,-9.0405,3.4524
-2.2553,-10.4244,2.9975
-2.2553,-10.4244,2.9975
-1.5323,-10.1514,2.4948
-1.5323,-10.1514,2.4948
-1.2258,-7.695,3.0454
-1.2258,-7.695,3.0454
-0.4405,-5.4253,3.9121
-0.4405,-5.4253,3.9121
-0.5459,-5.0135,3.395
-0.5459,-5.0135,3.395
-2.2984,-7.0677,0.7805
-2.2984,-7.0677,0.7805
-3.6488,-8.8969,-0.4645
-3.6488,-8.8969,-0.4645
-3.6919,-10.2903,-0.5986
-3.6919,-10.2903,-0.5986
-4.1803,-11.066,0.3208
-4.1803,-11.066,0.3208
-5.363,-11.248,0.7135
-5.363,-11.248,0.7135
-5.8275,-11.1474,0.9433
-5.8275,-10.8218,1.3072
-5.8275,-10.8218,1.3072
-5.9376,-10.1801,1.8675
-5.9376,-10.1801,1.8675
-6.0765,-9.6055,4.9081
-6.0765,-9.6055,4.9081
-8.9639,-9.9168,3.1077
-8.9639,-9.9168,3.1077
-9.6822,-10.8218,-1.7142
-9.6822,-10.8218,-1.7142
-8.2169,-10.0844,-2.1644
-8.2169,-10.0844,-2.1644
-15.9645,-8.7005,-13.1298
-9.9742,-6.7756,-12.311
-9.6007,-6.5122,-14.188
-9.6007,-6.5122,-14.188
-9.6007,-7.2879,-4.3048
-8.6718,-7.2879,-4.3048
-8.6718,-7.2879,-4.3048
-10.0748,-9.572,-3.4046
-10.0748,-9.572,-3.4046
-8.9016,-11.8896,1.6281
-8.9016,-11.8896,1.6281
-10.6542,-12.9191,1.8579
-10.6542,-12.9191,1.8579
-9.2751,-14.3269,0.9625
-9.2751,-14.3269,0.9625
-6.0238,-15.7586,0.4214
-6.0238,-15.7586,0.4214
-6.4021,-19.666,0.4118
-6.4021,-19.666,0.4118
-4.3191,-26.9779,2.3272
-4.3191,-26.9779,2.3272
2.1691,-26.1734,3.2609
5.5019,-21.7441,6.7516
5.5019,-21.7441,6.7516
0.6273,-11.3294,-1.7621
0.6273,-11.3294,-1.7621
1.0104,-6.5793,-2.1787
1.0104,-6.5793,-2.1787
1.6281,-4.7309,1.0965
1.6281,-4.7309,1.0965
1.6185,-3.3998,1.6903
1.6185,-3.3998,1.6903
1.585,-2.2505,1.2354
1.585,-2.2505,1.2354
1.5658,-2.15,2.7533
1.5658,-2.15,2.7533
1.1396,-3.4237,4.5825
1.1396,-3.4237,4.5825
1.0678,-4.5586,4.9416
1.0678,-4.5586,4.9416
1.8627,-5.8658,4.4293
1.8627,-5.8658,4.4293
2.8826,-6.7804,3.2226
2.8826,-6.7804,3.2226
2.5618,-7.6088,1.5467
2.5618,-7.6088,1.5467
0.8475,-10.7835,1.719
0.8475,-10.7835,1.719
-12.8952,-14.2551,-27.1215
-12.8952,-14.2551,-27.1215
-16.0842,-17.3771,1.5993
-16.0842,-17.3771,1.5993
-23.195,-10.2568,-3.0694
-23.195,-10.2568,-3.0694
-15.4905,-6.1962,-5.3678
-15.4905,-6.1962,-5.3678
-8.2983,-2.5235,-0.2251
-8.2983,-2.5235,-0.2251
-3.3854,-4.1228,-1.5419
-3.3854,-4.1228,-1.5419
1.1684,-16.4386,-13.6086
1.1684,-16.4386,-13.6086
-5.1475,-17.8751,-2.0542
-5.1475,-17.8751,-2.0542
-3.8403,-22.9221,-2.0925
-3.8403,-22.9221,-2.0925
-3.8403,-22.9221,-2.0925
-3.7541,-13.5129,1.5993
-2.4612,-7.7668,2.0351
-2.4612,-7.7668,2.0351
-0.7997,-5.3726,2.2075
-0.7997,-5.3726,2.2075
-0.7997,-5.3726,2.2075
-0.1772,-5.1667,3.8882
-0.1772,-5.1667,3.8882
-2.7869,-7.4077,4.9895
-2.7869,-7.4077,4.9895
-3.4907,-10.6015,2.5953
-3.4907,-10.6015,2.5953
-3.2801,-11.7843,2.4852
-3.2801,-11.7843,2.4852
-2.4708,-9.9024,2.6193
-2.4708,-9.9024,2.6193
-1.2689,-6.5601,2.1787
-1.2689,-6.5601,2.1787
0.5411,-4.6783,4.7645
0.5411,-4.6783,4.7645
-1.5419,-6.3782,1.0439
