ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
-4.0893,27.3226,13.6661
29.5301,67.9762,-5.4588
29.5301,67.9762,-5.4588
21.792,41.1659,-9.821
21.792,41.1659,-9.821
-4.8411,18.4928,-8.6383
-4.8411,18.4928,-8.6383
-2.1739,4.9129,-5.9041
-2.1739,4.9129,-5.9041
7.7093,-9.256,77.1077
7.7093,-9.256,77.1077
-9.4954,1.6424,-5.1811
-5.9137,0.316,0.4549
-5.9137,0.316,0.4549
-4.3479,-4.5969,2.5666
-4.7501,-6.2584,2.1356
-4.7501,-6.2584,2.1356
-6.699,-3.5961,14.7243
-6.699,-3.5961,14.7243
-11.6933,-1.8196,16.2375
-11.2432,-1.8435,11.2288
-11.2432,-1.8435,11.2288
-6.3159,-1.5419,-0.5028
-6.3159,-1.5419,-0.5028
-2.8778,-0.4405,-4.6495
-2.8778,-0.4405,-4.6495
-2.8778,-0.4405,-4.6495
-4.3431,0.9673,-6.8522
-9.3709,6.7181,-20.2693
-9.3709,6.7181,-20.2693
-6.4979,11.3629,-5.9951
-6.4979,11.3629,-5.9951
-3.4285,17.1521,0.4884
-3.4285,17.1521,0.4884
-0.1293,18.6413,3.2082
-0.1293,18.6413,3.2082
16.3955,24.4496,13.2495
16.3955,24.4496,13.2495
27.021,30.7799,21.3515
27.021,30.7799,21.3515
4.616,34.51,24.3586
3.8355,38.834,15.0835
3.8355,38.834,15.0835
15.0212,28.5676,-7.2401
15.0212,28.5676,-7.2401
15.0212,28.5676,-7.2401
6.2776,-5.2385,-71.1413
6.2776,-5.2385,-71.1413
6.6463,-11.5592,-76.4852
6.6463,-11.5592,-76.4852
18.6173,10.2999,-5.2672
14.6525,10.228,9.9695
14.6525,10.228,9.9695
10.75,3.3902,2.4038
10.75,3.3902,2.4038
9.6103,-1.1396,-6.1818
9.6103,-1.1396,-6.1818
6.3207,-2.9305,-7.2592
6.3207,-2.9305,-7.2592
4.0654,-3.1795,-3.0023
4.0654,-3.1795,-3.0023
4.3335,-4.0606,-1.0104
4.3335,-4.0606,-1.0104
6.9049,-6.5266,0.8045
6.9049,-6.5266,0.8045
4.4005,-5.4205,0.7997
4.4005,-5.4205,0.7997
0.091,-0.2729,6.5649
0.091,-0.2729,6.5649
-5.5162,7.3598,15.3899
-5.5162,7.3598,15.3899
-12.1242,15.5863,23.0131
-12.1242,15.5863,23.0131
-10.501,32.9203,17.4777
-10.501,32.9203,17.4777
8.7532,53.9222,10.0126
8.7532,53.9222,10.0126
31.3114,38.9824,16.7977
31.3114,38.9824,16.7977
21.8782,26.8486,5.7461
21.8782,26.8486,5.7461
-12.0285,14.5472,-112.1348
-12.0285,14.5472,-112.1348
-4.1563,6.8283,33.1358
-4.1563,6.8283,33.1358
-9.3805,5.7892,-5.5019
-9.3805,5.7892,-5.5019
-4.8842,1.063,-2.6767
-4.8842,1.063,-2.6767
-2.3367,-1.8818,1.5083
-2.3367,-1.8818,1.5083
-0.9481,-4.0031,4.1611
-0.9481,-4.0031,4.1611
-2.2505,-5.2625,7.0437
-2.2505,-5.2625,7.0437
-2.0782,-6.675,7.1874
-2.0782,-6.675,7.1874
-2.6288,-5.5689,3.6871
-2.9975,-1.7957,1.9393
-2.9975,-1.7957,1.9393
-2.0877,-0.4453,0.2586
-2.0877,-0.4453,0.2586
-4.3,0.9481,-0.2825
-4.3,0.9481,-0.2825
-4.8411,2.5618,-3.0454
-4.8411,2.5618,-3.0454
-17.4777,16.8791,-10.1418
-17.4777,16.8791,-10.1418
-16.8217,29.4918,-8.2887
-16.8217,29.4918,-8.2887
-8.2744,30.9475,-0.0096
-8.2744,30.9475,-0.0096
36.3536,28.6634,17.0563
36.3536,28.6634,17.0563
34.103,20.5135,28.9698
14.1449,21.2988,27.4902
14.1449,21.2988,27.4902
0.3735,23.535,6.2106
0.3735,23.535,6.2106
5.5115,21.1647,-7.5944
5.5115,21.1647,-7.5944
0.9433,-4.2186,-31.613
0.9433,-4.2186,-31.613
9.4858,10.8745,9.1028
9.4858,10.8745,9.1028
20.7386,4.6256,-11.1618
20.7386,4.6256,-11.1618
7.1922,7.0725,5.0757
7.1922,7.0725,5.0757
4.2952,3.462,0.1293
4.2952,3.462,0.1293
3.9552,-0.3448,-5.1188
3.9552,-0.3448,-5.1188
3.2226,-2.6767,-8.5425
3.2226,-2.6767,-8.5425
1.9489,-3.2801,-1.8148
3.2034,-5.5354,-0.4501
3.2034,-5.5354,-0.4501
2.1308,-5.3199,1.1923
2.1308,-5.3199,1.1923
1.245,-2.0782,4.8459
1.245,-2.0782,4.8459
0.0862,2.4086,8.8825
0.0862,2.4086,8.8825
-5.7269,10.6063,8.2791
-5.7269,10.6063,8.2791
-6.4212,46.6869,4.8076
-6.4212,46.6869,4.8076
1.0534,65.6538,19.7713
1.0534,65.6538,19.7713
42.5881,37.2921,25.3259
42.5881,37.2921,25.3259
15.4378,24.0378,-1.2115
15.4378,24.0378,-1.2115
-4.8028,1.9297,-76.9496
-4.8028,1.9297,-76.9496
-2.9066,-3.3471,26.3506
-10.1275,4.6639,5.7126
-10.1275,4.6639,5.7126
-8.9304,4.0893,-2.4373
-8.9304,4.0893,-2.4373
-8.9304,4.0893,-2.4373
-4.0893,-0.316,-1.9872
-4.0893,-0.316,-1.9872
-2.5187,-3.8355,1.1396
-2.5187,-3.8355,1.1396
-1.4796,-5.8945,2.6336
-1.4796,-5.8945,2.6336
-2.0446,-6.6367,-1.5754
-2.0446,-6.6367,-1.5754
-5.0757,-6.1052,1.2594
-5.0757,-6.1052,1.2594
-4.525,-2.9018,0.7757
-3.5003,-1.834,0.0958
-3.5003,-1.834,0.0958
-3.0167,-0.3831,-1.3934
-3.0167,-0.3831,-1.3934
-4.5729,1.7669,-3.4572
-4.5729,1.7669,-3.4572
-15.615,15.433,-12.2104
-15.615,15.433,-12.2104
-20.3268,33.1453,-8.8298
-20.3268,33.1453,-8.8298
3.3279,32.9299,6.1387
3.3279,32.9299,6.1387
54.4346,23.6595,19.4649
54.4346,23.6595,19.4649
24.6555,14.9063,17.1377
24.6555,14.9063,17.1377
-3.8307,21.16,5.8754
-3.8307,21.16,5.8754
-3.6105,23.1902,2.3607
-3.6105,23.1902,2.3607
11.8609,15.8065,-4.4484
11.8609,15.8065,-4.4484
-2.2362,-3.3232,-61.2102
-2.2362,-3.3232,-61.2102
-7.3598,2.5331,115.9991
-7.3598,2.5331,115.9991
21.1025,5.0661,-4.7357
21.1025,5.0661,-4.7357
11.9758,4.5346,3.2322
11.9758,4.5346,3.2322
8.0732,0.6512,-11.4395
8.0732,0.6512,-11.4395
4.5825,-0.5555,-5.5976
4.5825,-0.5555,-5.5976
2.5666,-1.1253,-2.6432
2.5666,-1.1253,-2.6432
3.3279,-4.051,-3.9169
3.3279,-4.051,-3.9169
2.9928,-5.8514,1.1396
2.9928,-5.8514,1.1396
2.0877,-3.4668,3.8211
2.0877,-3.4668,3.8211
0.1532,0.091,6.2776
0.1532,0.091,6.2776
-2.7964,5.0422,11.2192
-2.7964,5.0422,11.2192
-12.1721,18.0092,10.3525
-12.1721,18.0092,10.3525
-14.1402,49.1242,11.133
-14.1402,49.1242,11.133
10.2999,55.9717,21.2461
10.2999,55.9717,21.2461
40.5147,32.4845,17.243
40.5147,32.4845,17.243
13.9917,24.3395,-6.7564
13.9917,24.3395,-6.7564
-5.636,8.5329,-71.7255
-5.636,8.5329,-71.7255
-7.5034,8.6048,27.0641
-7.5034,8.6048,27.0641
-14.2503,6.2776,-11.5496
-14.2503,6.2776,-11.5496
-5.8849,1.3551,0.8284
-5.8849,1.3551,0.8284
-2.1356,-3.5674,3.4907
-2.1356,-3.5674,3.4907
-2.3272,-5.8323,3.7828
-2.3272,-5.8323,3.7828
-1.0056,-5.9903,4.1515
-1.0056,-5.9903,4.1515
-4.2521,-5.9233,0.4118
-4.2521,-5.9233,0.4118
-7.4891,-3.6966,-0.1197
-7.4891,-3.6966,-0.1197
-4.6878,-0.7518,-0.5698
-4.6878,-0.7518,-0.5698
-4.1803,0.0527,-1.9058
-3.6105,0.5363,-3.055
-3.6105,0.5363,-3.055
-5.545,3.0598,-4.4819
-5.545,3.0598,-4.4819
-13.4985,17.6165,-10.2903
-13.4985,17.6165,-10.2903
-11.5113,31.6466,-4.0414
-11.5113,31.6466,-4.0414
32.6186,30.8325,15.3947
32.6186,30.8325,15.3947
30.4878,22.812,22.6875
30.4878,22.812,22.6875
2.4469,27.9212,21.7872
-7.4268,30.9475,12.1338
-7.4268,30.9475,12.1338
-0.1867,28.1175,-0.2203
-0.1867,28.1175,-0.2203
9.7157,20.4896,-9.4619
9.7157,20.4896,-9.4619
1.719,-8.3318,-47.8409
1.719,-8.3318,-47.8409
11.9231,8.4132,-0.2586
11.9231,8.4132,-0.2586
21.452,5.7509,-18.0762
21.452,5.7509,-18.0762
11.9662,9.0214,9.0166
6.201,4.6017,2.9449
6.201,4.6017,2.9449
4.9033,1.0151,-0.7805
4.9033,1.0151,-0.7805
4.9033,1.0151,-0.7805
3.9313,-0.5794,-5.9376
4.6448,-2.3415,-8.9256
4.6448,-2.3415,-8.9256
3.0502,-2.9592,-2.7102
3.0502,-2.9592,-2.7102
3.5099,-3.2705,-0.6081
3.5099,-3.2705,-0.6081
3.6057,-3.9073,1.2402
3.6057,-3.9073,1.2402
0.2538,-1.0774,2.8874
0.2538,-1.0774,2.8874
-2.2458,5.5306,6.7469
-5.8849,12.9287,7.2832
-5.8849,12.9287,7.2832
-9.3518,34.443,14.6142
-9.3518,34.443,14.6142
-8.9016,53.022,22.0267
-8.9016,53.022,22.0267
27.5716,34.7973,29.578
27.5716,34.7973,29.578
32.6138,28.1271,7.3406
32.6138,28.1271,7.3406
-7.3837,16.2854,-89.251
-7.3837,16.2854,-89.251
-5.6407,4.7693,42.1763
-5.6407,4.7693,42.1763
-16.0124,5.794,-7.5848
-16.0124,5.794,-7.5848
-8.0349,2.8108,-10.7595
-8.0349,2.8108,-10.7595
-1.7095,-1.2594,-2.715
-1.7095,-1.2594,-2.715
2.1835,-4.7932,-0.7039
2.1835,-4.7932,-0.7039
2.1835,-4.7932,-0.7039
2.1835,-4.7932,-0.7039
1.8962,-5.023,0.3687
-1.312,-6.177,2.9113
-1.312,-6.177,2.9113
-4.889,-3.2992,1.245
-4.889,-3.2992,1.245
-5.1858,0.0048,2.1787
-5.1858,0.0048,2.1787
-4.3048,0.9864,0.7997
-4.3048,0.9864,0.7997
-13.0484,10.5489,-0.2251
-13.0484,10.5489,-0.2251
-23.0657,21.2845,-5.2768
-23.0657,21.2845,-5.2768
-20.1496,26.8151,-3.3375
-7.5513,30.1622,2.3559
-7.5513,30.1622,2.3559
47.7117,27.2412,14.188
47.7117,27.2412,14.188
36.0184,18.737,13.0005
36.0184,18.737,13.0005
1.3168,24.622,7.1635
1.3168,24.622,7.1635
1.3168,24.622,7.1635
-3.3758,21.5478,-0.9529
-3.3758,21.5478,-0.9529
8.4276,14.0157,-5.4205
0.8284,1.3168,-74.4022
0.8284,1.3168,-74.4022
-1.7861,-14.9733,-73.0662
-1.7861,-14.9733,-73.0662
15.5527,2.2745,-19.6899
15.5527,2.2745,-19.6899
10.4531,8.3127,10.3621
10.4531,8.3127,10.3621
4.0079,5.3295,3.5386
4.0079,5.3295,3.5386
1.9106,2.7054,0.8092
1.9106,2.7054,0.8092
0.8284,1.2258,-1.0678
0.8284,1.2258,-1.0678
0.6943,-0.498,-2.6767
0.6943,-0.498,-2.6767
0.6177,-1.561,-1.9872
0.6177,-1.561,-1.9872
1.1684,-2.1596,-0.4932
1.1684,-2.1596,-0.4932
3.304,-1.4844,0.8188
3.304,-1.4844,0.8188
7.2544,3.0598,2.4469
6.6128,9.6678,3.9744
6.6128,9.6678,3.9744
1.9393,38.8579,2.9688
1.9393,38.8579,2.9688
6.5122,63.1016,14.2455
23.8558,56.7522,20.9397
23.8558,56.7522,20.9397
36.0471,36.4541,10.343
36.0471,36.4541,10.343
6.1387,16.2375,-82.0014
6.1387,16.2375,-82.0014
0.3256,1.3024,40.5003
0.3256,1.3024,40.5003
-10.0461,6.4404,3.4381
-10.0461,6.4404,3.4381
-7.2784,6.3494,1.1349
-7.2784,6.3494,1.1349
-3.6919,0.8236,3.9025
-3.6919,0.8236,3.9025
-2.1739,-3.4668,3.735
-1.0678,-3.7876,1.9728
-1.0678,-3.7876,1.9728
-0.8811,-4.9464,0.4501
-0.8811,-4.9464,0.4501
-1.5083,-4.9752,1.494
-1.5083,-4.9752,1.494
-3.6057,-3.3375,3.3519
-3.6057,-3.3375,3.3519
-4.6974,-2.5474,2.2075
-4.6974,-2.5474,2.2075
-4.4628,-1.6712,-0.3926
-4.4628,-1.6712,-0.3926
-5.4109,-0.4645,-0.091
-5.4109,-0.4645,-0.091
-9.6055,0.9529,0.7278
-9.6055,0.9529,0.7278
-11.1809,1.7142,0.8715
-11.1809,1.7142,0.8715
-7.1587,7.015,-0.2298
-7.1587,7.015,-0.2298
-6.4069,15.9167,-1.336
-6.4069,15.9167,-1.336
-10.9654,26.9731,2.4181
7.513,33.3608,7.9104
7.513,33.3608,7.9104
64.5668,37.2059,28.4527
64.5668,37.2059,28.4527
19.3212,31.4359,17.9996
19.3212,31.4359,17.9996
3.7206,30.6937,-4.4724
3.7206,30.6937,-4.4724
2.8826,9.4332,-59.0554
2.8826,9.4332,-59.0554
-2.0877,-12.3301,-33.38
-2.0877,-12.3301,-33.38
20.3364,1.0008,-19.8144
20.3364,1.0008,-19.8144
11.4922,9.7779,5.2672
11.4922,9.7779,5.2672
4.0079,6.6894,3.0119
2.897,4.6687,0.723
2.897,4.6687,0.723
2.308,1.4222,-2.2027
2.308,1.4222,-2.2027
1.5514,-0.4597,-3.304
1.5514,-0.4597,-3.304
0.8571,-2.4995,-4.8315
0.8571,-2.4995,-4.8315
3.3279,-4.8219,0.067
3.3279,-4.8219,0.067
0.3065,-2.3607,0.1628
0.3065,-2.3607,0.1628
4.3431,-2.332,3.8068
4.3431,-2.332,3.8068
3.8642,5.8179,7.1874
3.8642,5.8179,7.1874
1.9776,32.9682,2.332
1.9776,32.9682,2.332
14.3939,61.0378,9.7013
47.0317,62.3115,14.1018
47.0317,62.3115,14.1018
47.0317,62.3115,1.3838
24.5358,34.0791,1.3838
24.5358,34.0791,1.3838
3.0167,12.967,-38.4509
0.1676,3.1651,17.1952
0.1676,3.1651,17.1952
-7.1108,6.019,3.9169
-7.1108,6.019,3.9169
-8.0158,8.0876,-0.158
-8.0158,8.0876,-0.158
-3.7254,3.5051,3.3279
-3.7254,3.5051,3.3279
-2.5187,-1.0151,6.3398
-1.1827,-2.897,5.047
-1.1827,-2.897,5.047
-1.312,-4.6735,2.5762
-1.312,-4.6735,2.5762
-2.6863,-5.5019,2.8635
-2.6863,-5.5019,2.8635
-5.6216,-5.5785,1.1205
-5.6216,-5.5785,1.1205
-5.8419,-3.1939,-0.1341
-5.8419,-3.1939,-0.1341
-3.4764,-1.6951,-1.6472
-3.4764,-1.6951,-1.6472
-4.9081,-0.0431,-5.1954
-4.9081,-0.0431,-5.1954
-7.6183,1.9441,-5.0566
-7.6088,2.4277,-4.1851
-7.6088,2.4277,-4.1851
-11.789,12.3589,-3.0885
-11.789,12.3589,-3.0885
-10.7643,22.6779,0.4788
-10.7643,22.6779,0.4788
6.8857,28.8932,9.1219
6.8857,28.8932,9.1219
6.8857,28.8932,9.1219
40.6919,29.7743,24.871
10.094,30.3633,29.5061
10.094,30.3633,29.5061
-3.5482,34.1844,9.1985
-3.5482,34.1844,9.1985
8.0541,27.2412,-9.5864
12.1817,21.4808,-19.1297
12.1817,21.4808,-19.1297
-1.6424,-12.785,-28.7879
-1.6424,-12.785,-28.7879
11.3246,8.8298,-1.6376
11.3246,8.8298,-1.6376
17.0419,9.5672,6.6846
17.0419,9.5672,6.6846
8.7293,4.5921,2.7725
8.7293,4.5921,2.7725
5.6407,0.5219,-5.2385
5.6407,0.5219,-5.2385
3.6009,-1.7238,-6.4452
3.6009,-1.7238,-6.4452
0.8475,-1.968,-3.4572
0.8475,-1.968,-3.4572
0.9098,-2.0542,-1.7526
2.3511,-2.9975,1.1444
2.3511,-2.9975,1.1444
2.3511,-2.9975,1.1444
3.5003,-3.2944,2.5139
3.5003,-3.2944,2.5139
1.154,-1.9632,5.545
1.4748,0.0239,7.3454
1.4748,0.0239,7.3454
0.4501,8.8538,8.1834
0.4501,8.8538,8.1834
-4.5346,32.0727,3.3327
-4.5346,32.0727,3.3327
11.4826,55.4689,0.9481
11.4826,55.4689,0.9481
40.0071,49.2056,22.0698
40.0071,49.2056,22.0698
13.5655,30.7224,6.8091
13.5655,30.7224,6.8091
1.5945,15.6389,-74.0862
1.5945,15.6389,-74.0862
-3.1029,2.7246,46.7396
-3.1029,2.7246,46.7396
-14.9733,7.7237,-10.5489
-14.9733,7.7237,-10.5489
-6.3494,3.9935,-1.7095
-4.1803,1.4796,-0.4836
-4.1803,1.4796,-0.4836
-0.2298,-2.3655,1.3264
-0.2298,-2.3655,1.3264
0,-3.802,0.2729
0,-3.802,0.2729
-0.7566,-4.276,1.9776
-0.7566,-4.276,1.9776
-0.3735,-4.7597,1.2115
-0.3735,-4.7597,1.2115
-2.0877,-2.4325,-0.0766
-2.0877,-2.4469,-0.2298
-2.0877,-2.4469,-0.2298
-2.8443,-1.0056,0.2394
-2.8443,-1.0056,0.2394
-5.023,0.8619,1.2354
-5.023,0.8619,1.2354
-7.7524,3.3136,1.5658
-7.7524,3.3136,1.5658
-14.0252,15.5384,3.237
-14.0252,15.5384,3.237
-15.9933,33.6098,5.454
-15.9933,33.6098,5.454
-5.6264,39.7677,4.0606
-5.6264,39.7677,4.0606
28.3138,35.9609,14.1354
28.3138,35.9609,14.1354
28.558,26.0537,19.0626
28.558,26.0537,19.0626
14.8776,21.8639,13.2591
14.8776,21.8639,13.2591
2.8491,20.7865,-4.0414
-4.4245,-3.4955,-84.0365
-4.4245,-3.4955,-84.0365
0.6416,-10.7883,-45.0732
0.6416,-10.7883,-45.0732
19.6181,4.9991,-14.5711
21.3419,7.5753,-4.0175
21.3419,7.5753,-4.0175
21.3419,7.5753,-4.0175
9.256,6.6176,4.3958
4.4867,3.0071,-0.5602
4.4867,3.0071,-0.5602
5.5354,-1.4844,-12.0476
5.5354,-1.4844,-12.0476
3.3279,-1.5514,-8.3558
3.3279,-1.5514,-8.3558
0.0096,-1.561,-2.241
0.0096,-1.561,-2.241
0.3783,-2.2793,-0.3208
0.3783,-2.2793,-0.3208
1.2546,-2.3463,0.0239
1.2546,-2.3463,0.0239
1.8292,-3.0837,3.0981
1.8292,-3.0837,3.0981
3.553,1.0582,10.1227
2.0734,4.7022,11.789
2.0734,4.7022,11.789
-3.3519,21.3036,9.1985
-3.3519,21.3036,9.1985
-2.6145,53.4194,8.7388
-2.6145,53.4194,8.7388
13.1921,55.9956,21.9788
13.1921,55.9956,21.9788
41.4293,32.0153,14.4562
22.4911,26.748,1.3312
22.4911,26.748,1.3312
-11.2384,8.4994,-85.6645
-11.2384,8.4994,-85.6645
-6.0142,-4.1468,32.6761
-6.0142,-4.1468,32.6761
-14.1162,4.0223,-2.0542
-14.1162,4.0223,-2.0542
-7.671,2.3607,-2.6288
-7.671,2.3607,-2.6288
-2.7677,-1.9585,-3.3567
-2.7677,-1.9585,-3.3567
0.2825,-4.6208,-0.9194
0.4932,-4.3096,0
0.4932,-4.3096,0
-1.1205,-3.8259,2.0111
-1.1205,-3.8259,2.0111
-1.7095,-4.2808,2.9784
-1.7095,-4.2808,2.9784
-3.7014,-2.9066,0.2777
-3.7014,-2.9066,0.2777
-5.4205,-0.8475,-0.1772
-6.2776,0.1676,0.3879
-6.2776,0.1676,0.3879
-6.2776,0.1676,0.3879
-7.4603,1.7142,0.5363
-8.916,3.4572,-1.9489
-8.916,3.4572,-1.9489
-8.916,3.4572,-1.9489
-11.6981,14.0779,-2.7007
-12.3972,30.0041,1.3455
-12.3972,30.0041,1.3455
12.8138,33.0591,9.8402
12.8138,33.0591,9.8402
12.8138,33.0591,9.8402
57.3316,26.2021,14.3269
57.3316,26.2021,14.3269
11.9902,27.9643,13.8433
11.9902,27.9643,13.8433
-2.5139,24.6315,0.5555
-2.5139,24.6315,0.5555
5.0374,15.0643,-4.9943
5.0374,15.0643,-4.9943
-16.2183,-5.9711,-63.7959
-16.2183,-5.9711,-63.7959
-2.9066,1.7238,58.6005
13.2064,2.2027,-6.7277
13.2064,2.2027,-6.7277
13.149,7.1108,3.7828
8.6862,6.1914,3.0837
5.1906,5.1858,0.5363
5.1906,5.1858,0.5363
2.988,2.6097,-2.624
2.988,2.6097,-2.624
3.7589,-0.565,-11.2623
3.7589,-0.565,-11.2623
0.7518,-0.6656,-2.6288
0.7518,-0.6656,-2.6288
2.2745,-3.213,0.4932
2.2745,-3.213,0.4932
2.8252,-3.5626,2.3415
2.8252,-3.5626,2.3415
2.5953,-0.2203,6.4643
2.5953,-0.2203,6.4643
-0.316,6.2728,9.4427
-0.316,6.2728,9.4427
-3.2705,26.9396,5.3678
-3.2705,26.9396,5.3678
6.2153,58.318,0.7278
6.2153,58.318,0.7278
30.2675,53.8312,15.3037
30.2675,53.8312,15.3037
17.2813,29.8701,6.043
17.2813,29.8701,6.043
3.3136,14.3317,-56.9293
3.3136,14.3317,-56.9293
-1.5275,-1.1109,20.8296
-1.5275,-1.1109,20.8296
-9.5098,5.8993,4.9799
-9.5098,5.8993,4.9799
-8.1499,5.0853,3.4141
-8.1499,5.0853,3.4141
-4.6735,0.838,2.6432
-4.6735,0.838,2.6432
-3.1651,-3.1843,1.0199
-3.1651,-3.1843,1.0199
-3.0071,-4.3527,-2.8347
-3.0071,-4.3527,-2.8347
-3.2417,-3.9313,-3.7972
-3.2417,-3.9313,-3.7972
-4.3574,-4.3574,3.1651
-4.3574,-4.3574,3.1651
-5.2625,-3.4285,2.0255
-5.2625,-3.4285,2.0255
-5.2625,-3.4285,2.0255
-4.0462,-0.8523,-0.0958
-4.1324,0.407,-0.5219
-4.1324,0.407,-0.5219
-4.6543,1.087,-1.2163
-4.6543,1.087,-1.2163
-9.3182,5.5881,-3.122
-9.3182,5.5881,-3.122
-13.7858,22.2517,-5.0422
-13.7858,22.2517,-5.0422
-12.1865,35.6018,0.6321
-12.1865,35.6018,0.6321
7.2592,31.7471,7.3358
28.898,28.807,14.6765
28.898,28.807,14.6765
37.7997,19.508,21.4999
37.7997,19.508,21.4999
7.0964,25.5749,14.4849
7.0964,25.5749,14.4849
2.3655,26.4128,-4.525
2.3655,26.4128,-4.525
14.1976,3.3471,-93.053
14.1976,3.3471,-93.053
2.4804,-5.9376,-11.8226
2.4804,-5.9376,-11.8226
5.9807,8.1882,13.781
5.9807,8.1882,13.781
19.5032,7.4172,-4.2856
19.5032,7.4172,-4.2856
10.5058,4.5873,1.8866
10.5058,4.5873,1.8866
8.5856,1.3216,-1.3982
8.5856,1.3216,-1.3982
6.9528,-1.5467,-8.2025
6.9528,-1.5467,-8.2025
8.193,-5.952,-7.9727
8.193,-5.952,-7.9727
6.6846,-5.7509,-0.0192
6.6846,-5.7509,-0.0192
5.2816,-5.612,1.0822
5.2816,-5.612,1.0822
-0.6608,-0.2298,4.1132
-0.6608,-0.2298,4.1132
-6.0047,4.7836,11.2623
-6.0047,4.7836,11.2623
-13.2256,10.4291,15.6868
-16.9988,17.7458,18.1816
-16.9988,17.7458,18.1816
-23.5973,32.4845,28.9507
-23.5973,32.4845,28.9507
-23.5973,32.4845,28.9507
-4.6639,44.8195,19.5702
26.5086,35.5683,8.0062
26.5086,35.5683,8.0062
24.0474,23.7122,-4.8363
24.0474,23.7122,-4.8363
-4.5633,13.3501,-52.184
-4.5633,13.3501,-52.184
-11.971,-0.3687,-54.7793
-11.971,-0.3687,-54.7793
-8.6335,3.6057,27.9164
-8.6335,3.6057,27.9164
-11.6981,3.146,-3.4046
-11.6981,3.146,-3.4046
-6.3398,-1.1301,1.652
-6.3398,-1.1301,1.652
-2.3798,-3.8547,1.5802
-1.3934,-4.4484,1.8244
-1.3934,-4.4484,1.8244
-2.1548,-5.3822,1.9297
-2.1548,-5.3822,1.9297
-2.9353,-4.8363,3.7876
-2.9353,-4.8363,3.7876
-4.0845,-3.4093,2.1883
-4.0845,-3.4093,2.1883
-4.4293,-1.0582,0.6464
-4.4293,-1.0582,0.6464
-4.5538,0.3687,0.2873
-4.5538,0.3687,0.2873
-7.829,1.6855,-0.6081
-7.829,1.6855,-0.6081
-14.8824,11.9471,-2.4469
-14.8824,11.9471,-2.4469
-16.5535,21.7729,-4.7118
-16.5535,21.7729,-4.7118
-11.8944,32.9203,-0.2873
-11.8944,32.9203,-0.2873
9.4332,31.8333,7.7141
9.4332,31.8333,7.7141
53.7594,25.5509,26.1207
53.7594,25.5509,26.1207
14.1354,22.3906,18.919
14.1354,22.3906,18.919
-1.3551,23.5398,2.0446
-1.3551,23.5398,2.0446
5.2672,17.7123,-23.4153
5.2672,17.7123,-23.4153
1.4413,-5.2146,-18.5551
1.4413,-5.2146,-18.5551
2.8874,8.6383,12.3014
2.8874,8.6383,12.3014
21.3084,5.5737,-18.1193
21.3084,5.5737,-18.1193
10.817,7.0437,7.4364
10.817,7.0437,7.4364
4.4963,4.4484,1.9824
4.4963,4.4484,1.9824
3.2801,1.0726,-2.1787
3.2801,1.0726,-2.1787
5.1427,-2.2984,-10.5297
5.1427,-2.2984,-10.5297
3.4093,-3.4572,-5.4684
3.4093,-3.4572,-5.4684
3.0215,-4.6112,-0.6895
3.0215,-4.6112,-0.6895
3.0789,-4.3383,2.332
2.6528,-2.5522,5.0422
2.6528,-2.5522,5.0422
0.656,3.2992,12.0716
0.656,3.2992,12.0716
-9.1889,13.4363,13.5129
-9.1889,13.4363,13.5129
-13.1537,43.0382,12.129
-13.1537,43.0382,12.129
-8.9878,57.6141,11.5688
-8.9878,57.6141,11.5688
21.4329,34.5244,22.788
21.4329,34.5244,22.788
30.957,24.847,11.2192
30.957,24.847,11.2192
-2.5379,12.1721,-129.5024
-2.5379,12.1721,-129.5024
-8.5856,8.8298,34.5483
-8.5856,8.8298,34.5483
-14.5137,6.3159,-8.6
-14.5137,6.3159,-8.6
-6.3494,2.3559,-3.0215
-6.3494,2.3559,-3.0215
-2.0207,-2.0351,1.3024
-2.0207,-2.0351,1.3024
0.4741,-3.7589,2.1596
0.4741,-3.7589,2.1596
-0.0718,-4.3335,2.0877
-0.0718,-4.3335,2.0877
-0.7087,-5.521,2.3176
-0.7087,-5.521,2.3176
-2.648,-5.363,0.6033
-2.648,-5.363,0.6033
-3.3806,-2.4277,-0.9194
-3.3806,-2.4277,-0.9194
-2.8347,-0.7853,-0.4357
-2.8347,-0.7853,-0.4357
-4.0558,-0.2107,-0.7135
-4.0558,-0.2107,-0.7135
-9.7492,1.8435,-1.9249
-9.7492,1.8435,-1.9249
-16.2183,11.2815,-4.0031
-19.5846,14.4083,-5.3774
-19.5846,14.4083,-5.3774
-15.84,28.5341,-2.8443
4.4053,35.2762,7.7045
4.4053,35.2762,7.7045
4.4053,35.2762,7.7045
54.3532,29.8365,24.7225
54.3532,29.8365,24.7225
17.0036,22.5294,19.1728
17.0036,22.5294,19.1728
-2.8874,22.9317,7.2449
-3.0933,20.7721,2.9209
-3.0933,20.7721,2.9209
2.1069,15.5049,-4.8267
2.1069,15.5049,-4.8267
-5.8466,-7.9057,-57.1544
-5.8466,-7.9057,-57.1544
2.6959,12.6988,17.6117
16.1369,8.2073,-4.0797
16.1369,8.2073,-4.0797
14.7818,6.1483,6.1723
14.7818,6.1483,6.1723
6.2345,3.4572,0.6225
6.2345,3.4572,0.6225
3.6631,1.2115,-2.5043
3.6631,1.2115,-2.5043
