ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
5.205,6.6559,-0.8428
5.1715,5.9951,-0.7853
5.1715,5.9951,-0.7853
4.8171,6.3255,-0.4693
4.774,6.675,-0.3926
4.774,6.675,-0.3926
4.9416,7.2018,-0.1197
4.9416,7.2018,-0.1197
5.2002,7.5034,-0.0958
5.2002,7.5034,-0.0958
5.2146,7.829,-0.067
5.2146,7.829,-0.067
4.8746,7.92,-0.3974
4.8746,7.92,-0.3974
4.8602,7.8243,-0.6273
4.8602,7.8243,-0.6273
4.6352,7.7285,-0.7566
4.6352,7.7285,-0.7566
3.9648,7.6902,-1.8531
3.9648,7.6902,-1.8531
3.9648,7.6902,-1.8531
3.7062,7.8482,-2.988
4.6448,8.5617,3.1987
4.6448,8.5617,3.1987
3.5243,9.0549,4.2425
3.5243,9.0549,4.2425
3.5386,8.9735,1.3934
3.5386,8.9735,1.3934
5.5737,9.1698,-0.4693
5.5737,9.1698,-0.4693
5.296,9.3948,0.3735
5.296,9.3948,0.3735
4.7309,9.2943,-0.407
4.7309,9.2943,-0.407
4.8554,9.1554,1.5227
4.8554,9.1554,1.5227
3.802,9.2416,1.3024
3.802,9.2416,1.3024
3.4812,9.4523,1.5658
3.4812,9.4523,1.5658
3.4764,10.0269,2.1883
3.4764,10.0269,2.1883
3.7972,11.2911,2.5043
3.7972,11.2911,2.5043
5.1763,13.0388,1.6903
5.1763,13.0388,1.6903
5.9759,15.4905,-0.0048
6.0334,15.8544,0.9433
6.0334,15.8544,0.9433
3.1316,15.2654,5.2337
3.1316,15.2654,5.2337
2.3463,12.4642,6.1004
2.3463,12.4642,6.1004
3.7637,9.6822,3.9792
3.7637,9.6822,3.9792
4.7022,7.9727,1.3934
4.7022,7.9727,1.3934
11.1091,5.7078,-25.6611
11.1091,5.7078,-25.6611
2.9544,8.5042,-0.1915
2.9544,8.5042,-0.1915
2.9544,8.5042,-0.1915
5.1906,8.6526,3.462
4.6591,7.7524,1.5275
4.6591,7.7524,1.5275
4.8985,6.9671,0.4788
4.8985,6.9671,0.4788
6.1579,6.0525,-0.6608
6.1579,6.0525,-0.6608
9.2656,6.1387,-2.7725
9.2656,6.1387,-2.7725
9.2656,6.1387,-2.7725
7.264,8.0302,1.9393
5.9472,8.102,7.7859
5.9472,8.102,7.7859
3.1939,9.4523,4.2329
3.1939,9.4523,4.2329
8.4898,9.8976,-5.8227
8.4898,9.8976,-5.8227
7.4651,9.3565,-2.4134
7.4651,9.3565,-2.4134
7.4651,9.3565,-2.4134
3.5386,8.6622,0.4357
3.5386,8.6622,0.4357
3.1316,7.2401,1.2498
2.4421,6.9815,1.312
2.4421,6.9815,1.312
1.6712,6.5601,1.4557
1.6712,6.5601,1.4557
1.9872,5.7078,1.5945
1.9872,5.7078,1.5945
3.213,4.3574,1.7813
3.213,4.3574,1.7813
4.7453,2.6193,1.5179
4.7453,2.6193,1.5179
5.7221,2.5857,1.0487
5.7221,2.5857,1.0487
4.0701,2.6001,0.7949
2.9784,2.2314,1.2019
2.9784,2.2314,1.2019
2.2458,2.1021,2.0399
2.2458,2.1021,2.0399
3.3088,2.4708,1.9585
3.3088,2.4708,1.9585
4.4963,4.0127,0.8523
5.3534,5.5115,0.7566
5.3534,5.5115,0.7566
9.0788,9.4188,2.4229
9.0788,9.4188,2.4229
17.765,19.3978,9.1411
17.765,19.3978,9.1411
16.7546,27.9786,-3.8211
13.4746,23.3339,-3.1268
13.4746,23.3339,-3.1268
6.8043,9.821,2.1021
6.8043,9.821,2.1021
2.9066,5.545,3.2513
2.9066,5.545,3.2513
1.0678,3.9121,2.2553
1.0678,3.9121,2.2553
-1.2067,3.6871,-0.5507
-1.2067,3.6871,-0.5507
-1.0104,7.9104,3.4381
-1.0104,7.9104,3.4381
2.466,9.7157,3.3375
2.466,9.7157,3.3375
4.5633,10.3525,0.0431
4.5633,10.3525,0.0431
4.0031,10.0604,-0.3879
4.0031,10.0604,-0.3879
3.735,9.979,0.3448
3.735,9.979,0.3448
4.5155,9.8737,0.6177
4.5155,9.8737,0.6177
4.6304,8.9352,0.5411
4.2713,8.3749,0.3831
4.2713,8.3749,0.3831
3.6583,7.4412,-0.0287
3.6583,7.4412,-0.0287
3.6583,7.4412,-0.0287
3.7014,6.5314,-0.4645
3.7014,6.5314,-0.4645
3.9504,6.019,-0.7997
4.3144,6.1339,-0.407
4.3144,6.1339,-0.407
4.3144,6.1339,-0.407
4.7262,7.0246,0.3831
4.9129,7.6806,0.7709
4.9129,7.6806,0.7709
5.5737,8.1882,1.0774
5.5737,8.1882,1.0774
5.363,8.0876,0.7709
5.363,8.0876,0.7709
4.798,7.9487,0.3496
4.798,7.9487,0.3496
4.7357,7.8769,-0.1293
4.7357,7.8769,-0.1293
4.8459,7.6184,-0.5698
4.8459,7.6184,-0.5698
4.707,7.1826,-1.1205
4.707,7.1826,-1.1205
4.4628,7.0102,-1.6424
4.6448,7.2161,-1.1301
4.6448,7.2161,-1.1301
4.4053,7.8913,1.0774
4.4053,7.8913,1.0774
3.5674,8.4324,1.5754
3.5291,8.7628,0.8859
3.5291,8.7628,0.8859
4.4149,9.3996,0.6416
4.4149,9.3996,0.6416
4.3,10.1514,0.6416
4.3,10.1514,0.6416
4.1515,10.6925,0.9337
4.1515,10.6925,0.9337
3.6679,10.4866,1.6424
3.6679,10.4866,1.6424
3.3279,9.6247,2.1835
3.3279,9.6247,2.1835
3.3615,9.4906,1.561
3.3615,9.4906,1.561
3.3998,9.9551,1.3072
3.3998,9.9551,1.3072
3.6296,11.5257,1.9776
3.6296,11.5257,1.9776
4.6112,14.0061,2.7916
4.6112,14.0061,2.7916
5.1571,16.0555,3.711
5.1571,16.0555,3.711
5.138,14.9015,3.1412
5.138,14.9015,3.1412
4.1611,11.2192,-0.7709
4.1611,11.2192,-0.7709
5.0757,9.5672,-2.7869
5.0757,9.5672,-2.7869
5.138,8.6,3.2513
5.138,8.6,3.2513
5.138,8.6,3.2513
8.2648,7.9535,-2.2601
5.0661,9.7827,-2.4612
5.0661,9.7827,-2.4612
5.0661,9.7827,-2.4612
4.5538,9.3996,1.901
5.0422,8.0541,1.3408
5.0422,8.0541,1.3408
5.0422,8.0541,1.3408
4.7597,7.4412,0.9002
5.521,7.1826,0.7326
5.521,7.1826,0.7326
6.1052,6.79,0.4118
6.1052,6.79,0.4118
5.9233,7.6375,0.0096
5.9233,7.6375,0.0096
6.2824,9.3326,-2.5857
6.2824,9.3326,-2.5857
5.8466,8.1547,2.4325
5.8466,8.1547,2.4325
5.1571,8.3941,2.3272
5.1571,8.3941,2.3272
6.0573,9.414,-2.6288
5.7557,9.2273,-3.1891
5.7557,9.2273,-3.1891
4.3479,7.762,-3.4764
4.2473,6.7947,-0.8523
4.3191,6.2249,1.2354
4.3191,6.2249,1.2354
4.1611,6.1675,0.589
4.1611,6.1675,0.589
4.2042,5.5593,0.6943
4.2042,5.5593,0.6943
3.9792,5.3391,1.4892
3.9792,5.3391,1.4892
3.6966,4.9943,2.2889
3.6966,4.9943,2.2889
3.7733,4.2425,1.4269
3.7733,4.2425,1.4269
6.4356,4.1659,0.6512
6.4356,4.1659,0.6512
7.2161,4.0941,0.3352
7.2161,4.0941,0.3352
5.7988,4.0318,1.3216
5.7988,4.0318,1.3216
4.5538,3.4477,1.6472
4.5538,3.4477,1.6472
4.0749,2.6624,1.652
4.0749,2.6624,1.652
4.7166,2.6911,1.8196
4.7166,2.6911,1.8196
5.7413,3.3327,2.059
5.7413,3.3327,2.059
7.3454,4.3431,0.8954
7.3454,4.3431,0.8954
8.7771,5.4492,-1.1636
8.7771,5.4492,-1.1636
10.9319,6.2201,-2.308
10.9319,6.2201,-2.308
12.9239,12.8617,8.8155
12.9239,12.8617,8.8155
12.9239,19.4218,5.4013
18.3109,19.4218,5.4013
10.1658,15.6102,-3.8499
10.1658,15.6102,-3.8499
10.1658,15.6102,-3.8499
4.4484,9.8976,3.2513
4.4484,9.8976,3.2513
2.7869,6.9815,2.1787
2.7869,6.9815,2.1787
2.7869,5.3726,0.4453
2.7869,5.3726,0.4453
2.7869,5.3726,0.4453
2.2793,7.9104,0.091
3.9504,9.4332,1.2929
3.9504,9.4332,1.2929
3.6344,9.2703,1.3455
2.3224,9.2225,2.0446
2.1356,9.1171,1.9872
2.1356,9.1171,1.9872
2.8204,8.6957,1.4222
2.8204,8.6957,1.4222
3.9983,8.351,0.9146
3.9983,8.351,0.9146
4.8267,8.2169,0.5507
4.8267,8.2169,0.5507
4.5346,8.1786,0.2346
4.5346,8.1786,0.2346
4.2329,7.8099,0.1149
4.2329,7.8099,0.1149
5.0135,7.1299,0.0383
5.0135,7.1299,0.0383
5.6934,6.6511,0.0239
5.6934,6.6511,0.0239
5.6503,6.7181,-0.0048
5.6503,6.7181,-0.0048
5.6695,7.0916,0.2346
5.6695,7.0916,0.2346
5.4923,7.3933,-0.0335
5.4923,7.3933,-0.0335
5.0805,7.7524,-0.2059
5.0805,7.7524,-0.2059
4.707,7.7237,0.0527
4.707,7.7237,0.0527
4.5873,7.9057,0.4645
4.5107,8.1116,0.5746
4.5107,8.1116,0.5746
4.707,8.351,0.5315
4.8171,8.2648,0.2442
4.8171,8.2648,0.2442
4.2042,8.0541,-0.996
4.2042,8.0541,-0.996
4.6687,7.5657,-1.2115
4.8219,7.3646,1.4317
4.8219,7.3646,1.4317
3.7254,7.853,1.9297
3.7254,7.853,1.9297
3.9792,8.5425,-0.5842
3.9792,8.5425,-0.5842
4.8507,9.2177,0.4453
4.8507,9.2177,0.4453
4.0366,9.4667,1.3264
4.0366,9.4667,1.3264
4.0366,9.4667,1.3264
3.7397,9.5672,0.4836
3.7397,9.5672,0.4836
3.8834,9.9982,0.4405
3.8834,9.9982,0.4405
3.9744,10.4148,1.6616
3.9744,10.4148,1.6616
3.7828,10.9798,2.0686
3.7828,10.9798,2.0686
3.9169,11.7747,1.9201
3.9169,11.7747,1.9201
4.9081,12.876,1.9393
4.9081,12.876,1.9393
5.9041,14.3461,2.4181
5.9041,14.3461,2.4181
5.1954,15.0069,2.8299
5.1954,15.0069,2.8299
5.1092,13.0197,1.0678
5.1092,13.0197,1.0678
5.2337,10.6303,-0.498
5.2337,10.6303,-0.498
5.0853,9.0597,-1.6137
5.0853,9.0597,-1.6137
4.6495,8.2025,3.2513
4.6495,8.2025,3.2513
6.8331,8.2887,0.3304
5.7988,8.4851,1.0534
5.7988,8.4851,1.0534
4.8028,8.1355,0.9673
4.8028,8.1355,0.9673
5.0949,7.3598,-0.1532
5.0949,7.3598,-0.1532
5.8802,7.2113,-1.1875
5.8802,7.2113,-1.1875
6.6607,6.7756,-1.0439
6.6607,6.7756,-1.0439
7.3789,7.4651,-0.3831
5.9711,9.1219,-2.7294
5.9711,9.1219,-2.7294
5.612,7.8578,3.9217
5.612,7.8578,3.9217
5.4157,7.762,6.2584
5.4157,7.762,6.2584
2.7246,9.6103,2.9018
2.7246,9.6103,2.9018
6.3063,10.1227,-5.6216
6.6702,9.4092,-5.6838
6.6702,9.4092,-5.6838
4.3766,7.7045,-0.4836
4.3766,7.7045,-0.4836
2.9113,6.5266,2.3655
2.9113,6.5266,2.3655
2.7821,6.2632,1.7669
3.5865,5.679,1.6376
3.5865,5.679,1.6376
3.5865,5.679,1.6376
3.8116,5.3056,1.561
3.8116,5.3056,1.561
4.3718,4.8315,1.6472
4.7118,3.5961,1.6089
4.7118,3.5961,1.6089
4.7118,3.5961,1.6089
4.9416,3.1556,1.1253
4.9416,3.1556,1.1253
5.2625,2.9497,0.5555
5.2625,2.9497,0.5555
4.2282,3.122,1.3647
4.2282,3.122,1.3647
3.0502,3.2657,2.2936
3.0502,3.2657,2.2936
3.2226,3.6488,2.2027
3.2226,3.6488,2.2027
4.1994,4.1611,1.6376
4.1994,4.1611,1.6376
5.9951,5.1667,-0.1149
5.9951,5.1667,-0.1149
7.7476,6.5601,-0.6895
7.7476,6.5601,-0.6895
10.3813,7.446,-0.0287
10.3813,7.446,-0.0287
14.71,13.8337,11.3677
14.71,13.8337,11.3677
15.7826,19.2973,1.7334
15.7826,19.2973,1.7334
9.323,14.6717,-2.217
9.323,14.6717,-2.217
3.96,9.7205,3.7014
3.96,9.7205,3.7014
2.1165,7.9104,2.5043
2.1165,7.9104,2.5043
2.2458,6.6894,1.0439
2.2697,6.6319,-0.3448
2.2697,6.6319,-0.3448
2.2697,6.6319,-0.3448
3.8786,11.0516,1.7047
5.9185,11.0756,1.8579
5.9185,11.0756,1.8579
3.2178,8.6,0.6225
3.2178,8.6,0.6225
2.5331,7.7285,0.9577
2.5331,7.7285,0.9577
2.9784,7.2401,1.0295
3.4141,7.1395,0.9816
3.4141,7.1395,0.9816
4.2521,7.3741,1.0295
4.5011,7.92,1.0582
4.5011,7.92,1.0582
4.6017,9.2895,0.9242
4.6017,9.2895,0.9242
4.8937,9.4571,0.3591
4.8937,9.4571,0.3591
5.0422,8.916,-0.2825
5.0422,8.916,-0.2825
4.9225,8.0637,-0.6704
4.9225,8.0637,-0.6704
4.8698,7.6136,-0.5794
4.8698,7.6136,-0.5794
4.9368,6.7516,-0.091
4.9368,6.7516,-0.091
4.2904,6.6224,0.158
4.2904,6.6224,0.158
4.1611,6.7612,0.2825
4.1611,6.7612,0.2825
4.4819,7.1347,0.4166
4.4819,7.1347,0.4166
4.4101,7.7572,0.2059
4.4101,7.7572,0.2059
4.6112,8.26,-0.2634
4.6112,8.26,-0.2634
4.8842,8.3797,-0.6369
4.8842,8.3797,-0.6369
4.7932,7.9344,-0.3208
4.5394,7.58,0.0048
4.5394,7.58,0.0048
3.7828,7.3119,-0.7518
3.7828,7.3119,-0.7518
3.9169,7.6662,0.0862
3.9169,7.6662,0.0862
3.711,8.5138,1.7382
3.711,8.5138,1.7382
3.213,9.4284,-1.3838
3.553,9.6582,-1.2785
3.553,9.6582,-1.2785
3.6392,10.2759,2.2793
3.6392,10.2759,2.2793
2.8683,9.8881,0.4357
2.8683,9.8881,0.4357
5.1715,9.6055,-0.2298
5.1715,9.6055,-0.2298
5.272,9.9168,1.3168
5.272,9.9168,1.3168
5.1284,10.5489,1.7238
5.1284,10.5489,1.7238
4.6639,10.817,2.5618
4.6639,10.817,2.5618
4.3622,10.5776,3.4572
4.3622,10.5776,3.4572
4.1659,10.7356,3.7685
4.1659,10.7356,3.7685
4.367,11.6167,4.1132
4.367,11.6167,4.1132
4.6735,12.3637,4.0318
4.7405,12.5791,3.3471
4.7405,12.5791,3.3471
4.5059,13.8576,-3.7924
4.5059,13.8576,-3.7924
5.0805,12.2104,2.6815
5.0805,12.2104,2.6815
6.7038,9.414,-4.5442
6.7038,9.414,-4.5442
6.5601,9.2512,-4.6064
6.5601,9.2512,-4.6064
4.5203,9.414,-1.0678
4.5921,8.8873,1.8914
4.5921,8.8873,1.8914
4.5921,8.8873,1.8914
4.7262,8.1211,1.3886
4.7262,8.1211,1.3886
4.1276,8.0349,0.1724
4.1276,8.0349,0.1724
6.4308,6.9384,-0.4501
6.4308,6.9384,-0.4501
6.4356,6.2824,-0.1915
6.6128,6.3063,-0.3926
6.6128,6.3063,-0.3926
4.525,8.3366,-0.905
4.525,8.3366,-0.905
5.7461,7.015,3.7302
5.7461,7.015,3.7302
4.3862,8.9256,2.1596
4.3862,8.9256,2.1596
3.5865,10.2137,-2.1883
3.5865,10.2137,-2.1883
5.0996,9.6295,-3.1699
5.0996,9.6295,-3.1699
4.64,7.604,-0.2107
4.64,7.604,-0.2107
3.6248,7.0916,1.3886
3.6248,7.0916,1.3886
4.1611,6.5553,1.3503
4.5777,6.2441,1.3791
4.5777,6.2441,1.3791
5.1188,5.9041,1.1684
5.1188,5.9041,1.1684
5.296,5.6072,1.3264
5.296,5.6072,1.3264
5.3726,5.2241,1.6089
5.6982,4.774,1.5754
5.6982,4.774,1.5754
6.2968,4.0606,1.2067
6.2153,3.8068,1.0056
6.2153,3.8068,1.0056
5.4971,3.6344,1.1444
5.1044,3.371,1.2115
5.1044,3.371,1.2115
4.3622,3.1603,1.3838
4.3622,3.1603,1.3838
3.5386,2.6432,1.5562
3.5386,2.6432,1.5562
4.4101,2.7773,2.2889
4.4101,2.7773,2.2889
6.292,3.4716,1.8866
6.292,3.4716,1.8866
7.8434,4.3718,1.5945
7.8434,4.3718,1.5945
8.7724,5.4157,1.2115
8.7724,5.4157,1.2115
8.5712,6.2106,0.0048
8.5712,6.2106,0.0048
8.1882,5.5737,-0.9673
8.1882,5.5737,-0.9673
10.5824,8.0014,-0.2442
10.5824,8.0014,-0.2442
13.3118,11.6598,6.541
18.8424,15.5049,8.7532
18.8424,15.5049,8.7532
8.8442,13.1154,-5.2529
8.8442,13.1154,-5.2529
5.047,10.4483,1.8962
5.047,10.4483,1.8962
4.2617,9.9886,3.2178
4.2617,9.9886,3.2178
1.6376,10.0221,2.2266
1.6376,10.0221,2.2266
2.4229,9.1363,0.3065
2.4229,9.1363,0.3065
5.1523,10.3382,0.1149
5.1523,10.3382,0.1149
6.3351,9.7779,0.7278
4.142,8.7532,1.2163
4.142,8.7532,1.2163
2.4277,7.6662,1.9537
2.4277,7.6662,1.9537
2.5809,7.3119,1.4461
2.5809,7.3119,1.4461
2.6911,7.4747,0.9098
2.6911,7.4747,0.9098
3.8116,7.6136,0.7997
3.8116,7.6136,0.7997
5.2816,8.3797,0.7805
5.2816,8.3797,0.7805
5.454,9.3134,0.5219
5.454,9.3134,0.5219
5.1236,8.8873,-0.1341
5.1236,8.8873,-0.1341
5.2098,7.7333,-0.8906
5.2098,7.7333,-0.8906
5.5354,6.6559,-1.1349
5.5019,6.3303,-0.9146
5.5019,6.3303,-0.9146
5.0709,6.2776,-0.0239
5.0709,6.2776,-0.0239
5.0853,6.3686,0.6416
5.0853,6.3686,0.6416
4.8602,7.0198,1.0056
4.8602,7.0198,1.0056
4.889,7.4891,0.8954
4.889,7.4891,0.8954
4.9416,7.8386,0.2921
4.9416,7.8386,0.2921
4.6926,8.1786,-0.2825
4.6926,8.1786,-0.2825
4.4915,8.442,-1.7286
4.4915,8.442,-1.7286
5.2816,8.1355,-1.2737
5.2816,8.1355,-1.2737
4.9847,7.7428,0.8619
4.9847,7.7428,0.8619
4.1515,7.6088,0.9002
4.1515,7.6088,0.9002
3.8738,7.4986,0.1437
4.2234,7.6423,0.1915
4.5873,8.3127,0.8619
4.5873,8.3127,0.8619
4.2521,9.1363,1.0774
4.2521,9.1363,1.0774
4.2808,9.2129,1.0391
4.2808,9.2129,1.0391
3.7972,9.2225,0.2011
3.7972,9.2225,0.2011
3.6679,8.8777,0.9625
3.5434,8.9208,1.3408
3.5434,8.9208,1.3408
3.644,9.1794,2.3224
3.644,9.1794,2.3224
4.3383,9.7588,1.6424
4.3383,9.7588,1.6424
4.7597,10.4004,1.5179
4.7597,10.4004,1.5179
4.1851,10.6398,1.8387
4.1851,10.6398,1.8387
3.9169,11.1187,1.9249
3.9169,11.1187,1.9249
4.5681,11.8992,2.3511
4.5681,11.8992,2.3511
5.5258,13.623,2.6815
5.5258,13.623,2.6815
5.0757,15.1457,2.7342
4.707,15.4665,2.8443
4.707,15.4665,2.8443
3.8595,14.461,-2.1021
3.8595,14.461,-2.1021
5.454,9.8976,-3.2226
5.454,9.8976,-3.2226
6.1339,8.0732,-1.1109
6.1339,8.0732,-1.1109
6.1483,8.8969,-3.0837
6.1483,8.8969,-3.0837
4.4149,9.481,0.7757
4.4149,9.481,0.7757
5.4731,8.3222,1.8244
5.4731,8.3222,1.8244
4.7453,7.5896,1.2785
4.7453,7.5896,1.2785
5.2002,6.8666,0.249
6.1196,6.5505,-0.3496
6.7229,6.2297,-0.6943
6.7229,6.2297,-0.6943
6.6032,6.3542,-1.2306
6.6032,6.3542,-1.2306
5.6599,8.5186,-4.2329
5.6599,8.5186,-4.2329
5.0805,7.6327,2.7342
5.0805,7.6327,2.7342
5.0805,7.6327,2.7342
4.8554,7.264,5.1188
2.8778,8.2025,2.6049
2.8778,8.2025,2.6049
5.0805,9.3422,-3.0694
5.0805,9.3422,-3.0694
5.9185,8.8155,-3.8834
6.0956,7.9583,-1.2689
6.0956,7.9583,-1.2689
6.0956,7.9583,-1.2689
4.8507,7.1443,1.652
4.8507,7.1443,1.652
3.7828,6.9192,1.2019
4.4915,6.8091,1.154
4.4915,6.8091,1.154
4.4915,6.8091,1.154
4.5107,6.4979,1.2067
4.5107,6.4979,1.2067
4.367,6.0334,1.6233
4.367,6.0334,1.6233
4.6017,4.5394,2.2027
4.9608,3.9361,2.3463
4.9608,3.9361,2.3463
5.6599,3.6536,1.6472
5.6599,3.6536,1.6472
5.3534,4.1659,1.0008
5.3534,4.1659,1.0008
4.5059,4.2856,1.3838
4.5059,4.2856,1.3838
3.7397,3.9504,1.7334
3.7397,3.9504,1.7334
3.8738,3.3375,1.8866
3.8738,3.3375,1.8866
5.0374,2.5139,1.7047
5.0374,2.5139,1.7047
6.2058,2.2984,1.3072
6.2058,2.2984,1.3072
6.7516,3.2178,0.3256
6.7516,3.2178,0.3256
6.8953,4.6208,0.4166
6.8953,4.6208,0.4166
10.5105,8.9783,2.8204
10.5105,8.9783,2.8204
16.1609,15.7778,9.3853
16.1609,15.7778,9.3853
17.5734,20.3603,4.2665
17.5734,20.3603,4.2665
8.9783,13.3022,-2.375
8.9783,13.3022,-2.375
4.3,8.3558,0.7278
4.3,8.3558,0.7278
2.2745,7.8195,0.4166
2.2745,7.8195,0.4166
1.1301,8.0349,0.4741
1.1301,8.0349,0.4741
2.9305,10.228,2.4708
2.9305,10.228,2.4708
7.2113,11.7029,2.3894
7.2113,11.7029,2.3894
4.7453,9.73,-0.1724
4.7453,8.983,0.8188
3.4189,8.983,0.8188
2.7821,8.351,1.9154
2.7821,8.351,1.9154
2.9975,7.9057,1.6472
2.9975,7.9057,1.6472
2.9975,7.9057,1.6472
3.8355,7.9344,1.4126
4.6064,8.6766,1.2354
4.6064,8.6766,1.2354
4.7597,9.2368,0.7949
4.7597,9.2368,0.7949
4.3814,8.6383,0.2203
4.3814,8.6383,0.2203
4.4245,8.1642,-0.2442
4.4245,8.1642,-0.2442
4.4628,6.9336,-0.9577
4.4628,6.9336,-0.9577
4.3574,6.0669,-1.221
4.5442,5.7317,-0.8236
4.5442,5.7317,-0.8236
4.5442,5.7317,-0.8236
4.7836,5.8993,0.0431
4.7836,5.8993,0.0431
4.7118,6.5074,0.7757
4.7118,6.5074,0.7757
4.7501,6.9001,1.0487
4.7501,6.9001,1.0487
4.8698,7.2065,0.6608
4.8698,7.2065,0.6608
5.1811,7.4364,-0.1245
5.1811,7.4364,-0.1245
5.5785,7.5705,-1.0199
5.5785,7.5705,-1.0199
5.4588,7.4508,-1.47
5.4588,7.4508,-1.47
5.1619,7.331,-0.5507
5.1619,7.331,-0.5507
3.0933,7.8817,-1.6376
3.0933,7.8817,-1.6376
3.9648,8.1451,-0.2729
3.9648,8.1451,-0.2729
4.4245,8.6239,2.9975
3.1364,9.5193,4.4915
3.1364,9.5193,4.4915
3.1364,9.5193,4.4915
2.6097,9.8881,-1.3408
5.2241,10.2232,0.316
5.2241,10.2232,0.316
5.023,9.6199,1.7813
5.023,9.6199,1.7813
4.2521,8.8681,0.5507
4.2521,8.8681,0.5507
4.1085,8.9304,-0.1772
4.1324,9.7109,-0.0096
4.1324,9.7109,-0.0096
4.1707,10.5249,2.3367
4.1707,10.5249,2.3367
4.276,12.2152,2.9544
4.276,12.2152,2.9544
5.0518,14.4993,3.0885
5.0518,14.4993,3.0885
5.1715,15.7634,3.3615
5.1715,15.7634,3.3615
3.1891,14.1976,3.7781
3.1891,14.1976,3.7781
3.5721,12.809,3.6392
4.7884,10.6111,2.806
4.7884,10.6111,2.806
4.9943,9.5624,-0.68
4.9943,9.5624,-0.68
4.3096,8.9783,-3.2753
4.3096,8.9783,-3.2753
6.9719,8.2887,-1.2354
6.9719,8.2887,-1.2354
5.296,9.1267,-0.7135
5.296,9.1267,-0.7135
3.5769,8.5138,2.1835
3.5769,8.5138,2.1835
4.4676,7.1587,1.2258
4.4676,7.1587,1.2258
4.6208,6.9767,0.1915
4.6208,6.9767,0.1915
4.5777,7.3598,-0.8667
4.5777,7.3598,-0.8667
6.2106,7.853,-1.5514
6.2106,7.853,-1.5514
6.4883,9.1842,-4.1659
6.043,9.596,-6.8043
6.043,9.596,-6.8043
6.0956,8.6383,2.8587
6.0956,8.6383,2.8587
5.679,7.9487,6.292
5.679,7.9487,6.292
5.0949,7.9871,5.5689
4.6064,8.1547,4.3096
4.6064,8.1547,4.3096
5.5833,8.7197,-1.4365
5.5833,8.7197,-1.4365
6.6798,8.5425,-6.857
6.6798,8.5425,-6.857
5.2433,7.3598,0.1149
5.2433,7.3598,0.1149
3.5147,7.0725,1.9728
3.5147,7.0725,1.9728
2.3176,6.6463,1.3934
2.3176,6.6463,1.3934
2.5426,6.2441,1.3312
2.5426,6.2441,1.3312
3.6775,5.8706,1.2546
3.6775,5.8706,1.2546
4.8937,5.3056,0.9481
4.8937,5.3056,0.9481
5.545,4.774,1.2067
5.545,4.774,1.2067
5.6168,4.4053,1.7286
5.6168,4.4053,1.7286
5.296,4.3383,1.5945
5.296,4.3383,1.5945
4.549,4.2952,1.3072
4.0989,3.893,1.2594
4.0989,3.893,1.2594
4.6208,2.8156,1.4509
4.6208,2.8156,1.4509
4.8698,2.5331,1.5467
4.8698,2.5331,1.5467
4.8219,2.4517,1.3886
4.8219,2.4517,1.3886
5.4396,3.2848,0.5507
5.4396,3.2848,0.5507
6.0478,4.3335,0.7518
6.0478,4.3335,0.7518
8.8394,7.3502,2.7677
9.9886,10.6207,5.138
9.9886,10.6207,5.138
11.0995,18.0523,4.1468
11.0995,18.0523,4.1468
14.0683,23.3961,0.3831
14.0683,23.3961,0.3831
12.876,18.5407,1.0726
12.876,18.5407,1.0726
5.2385,8.7149,1.4844
5.2385,8.7149,1.4844
3.304,6.3686,0.996
3.304,6.3686,0.996
2.0446,5.5929,0.3496
2.0446,5.5929,0.3496
1.1875,6.6463,1.312
1.6185,7.944,2.1356
1.6185,7.944,2.1356
2.6767,9.2943,2.2793
2.6767,9.2943,2.2793
3.2801,9.7396,1.2641
3.3854,9.7827,0.9481
3.3854,9.7827,0.9481
3.8978,9.6007,0.8811
3.8978,9.6007,0.8811
4.4676,9.0453,0.7901
4.4676,9.0453,0.7901
4.7022,8.2887,0.7757
4.7022,8.2887,0.7757
4.774,7.6806,0.3831
4.774,7.6806,0.3831
4.4053,7.2975,-0.1389
4.4053,7.2975,-0.1389
4.2713,6.5601,-0.5411
4.2713,6.5601,-0.5411
4.3096,6.0813,-0.5938
4.3096,6.0813,-0.5938
4.3144,5.9807,-0.2011
4.3144,5.9807,-0.2011
4.2617,6.3303,0.2011
4.2617,6.3303,0.2011
4.7549,6.8953,0.7422
4.7549,6.8953,0.7422
4.9416,7.3071,0.7853
5.0374,7.6184,0.7278
5.0374,7.6184,0.7278
4.64,7.604,0.2346
4.64,7.604,0.2346
4.64,7.604,0.2346
4.9177,7.6471,-0.3256
4.9177,7.6471,-0.3256
5.0805,7.8051,-0.3543
5.0853,8.0302,0.3352
5.0853,8.0302,0.3352
5.0853,8.0302,0.3352
5.1044,8.0349,0.9146
3.711,8.1642,-1.2641
3.711,8.1642,-1.2641
3.7828,8.1547,-1.8627
4.6926,8.442,1.1779
4.6926,8.442,1.1779
4.6926,8.442,1.1779
3.6536,9.2225,0.7997
3.6536,9.2225,0.7997
3.237,9.6917,-2.0638
3.237,9.6917,-2.0638
3.4189,10.2663,3.304
1.4365,10.4148,1.8244
1.4365,10.4148,1.8244
5.3199,8.26,-0.5555
5.3199,8.26,-0.5555
5.3199,8.0302,0.3352
5.3199,8.0302,0.3352
